timestamp,Packet loss %:ALL:SD:AVG:percentage,Delay (avg):ALL:SD:AVG:millisecond,Jitter (avg):ALL:SD:AVG:millisecond,Congestion:ALL:SD:AVG:millisecond,MOS:TWAMP:SD:AVG:number,RX,TX
2023-08-20 01:31:00+02:00,0.0,2.627,0.051,0.0129901639344261,4.409286,3483747.5,545.0
2023-08-20 01:32:00+02:00,0.0,2.639,0.061,0.0139901639344261,4.409286,3470040.25,545.1666666666666
2023-08-20 01:33:00+02:00,0.0,2.64,0.059,0.0149901639344261,4.409286,3491900.833333333,528.5
2023-08-20 01:34:00+02:00,0.0,2.648,0.065,0.0139901639344261,4.409286,3479381.0,545.1666666666666
2023-08-20 01:35:00+02:00,0.0,2.637,0.059,0.0129901639344261,4.409286,3484784.583333333,545.0
2023-08-20 01:36:00+02:00,0.0,2.631,0.055,0.0139901639344261,4.409286,3465192.083333333,545.0
2023-08-20 01:37:00+02:00,0.0,2.626,0.049,0.0119901639344261,4.409286,3496255.6666666665,545.0
2023-08-20 01:38:00+02:00,0.0,2.624,0.054,0.0109901639344261,4.409286,3479497.333333333,544.8333333333334
2023-08-20 01:39:00+02:00,0.0,2.623,0.047,0.0119901639344261,4.409286,3485256.5,545.0
2023-08-20 01:40:00+02:00,0.0,2.62,0.043,0.0119901639344261,4.409286,3464858.083333333,528.5833333333334
2023-08-20 01:41:00+02:00,0.0,2.63,0.048,0.0129901639344261,4.409286,3496417.1666666665,545.0
2023-08-20 01:42:00+02:00,0.0,2.623,0.04,0.0129901639344261,4.409286,3473013.9166666665,545.0833333333334
2023-08-20 01:43:00+02:00,0.0,2.625,0.047,0.0139901639344261,4.409286,3489457.9166666665,545.0833333333334
2023-08-20 01:44:00+02:00,0.0,2.621,0.045,0.0129901639344261,4.409286,3463171.4166666665,544.75
2023-08-20 01:45:00+02:00,0.0,2.618,0.043,0.0109901639344261,4.409286,3504901.333333333,545.0
2023-08-20 01:46:00+02:00,0.0,2.63,0.054,0.0119901639344261,4.409286,3486991.0,545.0
2023-08-20 01:47:00+02:00,0.0,2.632,0.054,0.0129901639344261,4.409286,3493762.333333333,545.0
2023-08-20 01:48:00+02:00,0.0,2.636,0.06,0.0119901639344261,4.409286,3474983.9166666665,528.5833333333334
2023-08-20 01:49:00+02:00,0.0,2.629,0.053,0.0129901639344261,4.409286,3504255.4166666665,545.3333333333334
2023-08-20 01:50:00+02:00,0.0,2.636,0.056,0.0129901639344261,4.409286,3481976.25,545.1666666666666
2023-08-20 01:51:00+02:00,0.0,2.629,0.049,0.0109901639344261,4.409286,3502611.4166666665,544.9166666666666
2023-08-20 01:52:00+02:00,0.0,2.64,0.058,0.0109901639344261,4.409286,3470888.75,544.75
2023-08-20 01:53:00+02:00,0.0,2.651,0.06,0.0139901639344261,4.409286,3502765.083333333,545.0
2023-08-20 01:54:00+02:00,0.0,2.643,0.062,0.0129901639344261,4.409286,3484790.083333333,528.25
2023-08-20 01:55:00+02:00,0.0,2.633,0.062,0.0119901639344261,4.409286,3495144.333333333,545.0833333333334
2023-08-20 01:56:00+02:00,0.0,2.624,0.047,0.0129901639344261,4.409286,3493371.083333333,545.0833333333334
2023-08-20 01:57:00+02:00,0.0,2.634,0.056,0.0139901639344261,4.409286,3521260.4166666665,545.3333333333334
2023-08-20 01:58:00+02:00,0.0,2.632,0.055,0.0119901639344261,4.409286,3519066.083333333,545.0833333333334
2023-08-20 01:59:00+02:00,0.0,2.628,0.051,0.0109901639344261,4.409286,3484635.5,545.0833333333334
2023-08-20 02:00:00+02:00,0.0,2.639,0.062,0.0153066666666668,4.409286,3509135.6666666665,544.5
2023-08-20 02:01:00+02:00,0.0,2.631,0.055,0.0143066666666668,4.409286,3487881.6666666665,528.6666666666666
2023-08-20 02:02:00+02:00,0.0,2.63,0.057,0.0143066666666668,4.409286,3516753.5,545.0833333333334
2023-08-20 02:03:00+02:00,0.0,2.637,0.055,0.0163066666666668,4.409286,3485880.75,545.0833333333334
2023-08-20 02:04:00+02:00,0.0,2.636,0.061,0.0143066666666668,4.409286,3497265.083333333,545.4166666666666
2023-08-20 02:05:00+02:00,0.0,2.63,0.056,0.0123066666666668,4.409286,3488845.833333333,546.5
2023-08-20 02:06:00+02:00,0.0,2.642,0.063,0.0143066666666668,4.409286,3509810.75,545.0833333333334
2023-08-20 02:07:00+02:00,0.0,2.632,0.055,0.0133066666666668,4.409286,3478600.25,545.5833333333334
2023-08-20 02:08:00+02:00,0.0,2.632,0.055,0.0133066666666668,4.409286,3495504.833333333,528.4166666666666
2023-08-20 02:09:00+02:00,0.0,2.637,0.055,0.0143066666666668,4.409286,3489366.0,545.3333333333334
2023-08-20 02:10:00+02:00,0.0,2.645,0.064,0.0153066666666668,4.409286,3507923.5,545.5
2023-08-20 02:11:00+02:00,0.0,2.635,0.063,0.0143066666666668,4.409286,3482638.0,544.75
2023-08-20 02:12:00+02:00,0.0,2.636,0.061,0.0143066666666668,4.409286,3495239.75,544.9166666666666
2023-08-20 02:13:00+02:00,0.0,2.64,0.061,0.0143066666666668,4.409286,3486709.25,528.9166666666666
2023-08-20 02:14:00+02:00,0.0,2.643,0.062,0.0133066666666668,4.409286,3507303.0,545.1666666666666
2023-08-20 02:15:00+02:00,0.0,2.628,0.049,0.0143066666666668,4.409286,3481784.6666666665,545.1666666666666
2023-08-20 02:16:00+02:00,0.0,2.637,0.061,0.0133066666666668,4.409286,3495761.75,545.0833333333334
2023-08-20 02:17:00+02:00,0.0,2.645,0.067,0.0143066666666668,4.409286,3488158.333333333,545.5833333333334
2023-08-20 02:18:00+02:00,0.0,2.648,0.062,0.0143066666666668,4.409286,3510759.6666666665,544.9166666666666
2023-08-20 02:19:00+02:00,0.0,2.648,0.064,0.0153066666666668,4.409286,3494293.25,545.1666666666666
2023-08-20 02:20:00+02:00,0.0,2.633,0.055,0.0153066666666668,4.409286,3494953.9166666665,544.9166666666666
2023-08-20 02:21:00+02:00,0.0,2.64,0.059,0.0153066666666668,4.409286,3492544.333333333,545.0
2023-08-20 02:22:00+02:00,0.0,2.641,0.062,0.0153066666666668,4.409286,3509744.833333333,528.6666666666666
2023-08-20 02:23:00+02:00,0.0,2.639,0.057,0.0143066666666668,4.409286,3487716.6666666665,545.5833333333334
2023-08-20 02:24:00+02:00,0.0,2.636,0.058,0.0123066666666668,4.409286,3502578.1666666665,545.1666666666666
2023-08-20 02:25:00+02:00,0.0,2.633,0.061,0.0103066666666668,4.409286,3492510.6666666665,545.25
2023-08-20 02:26:00+02:00,0.0,2.637,0.059,0.0123066666666668,4.409286,3510433.833333333,544.6666666666666
2023-08-20 02:27:00+02:00,0.0,2.631,0.055,0.0123066666666668,4.409286,3484708.1666666665,528.5833333333334
2023-08-20 02:28:00+02:00,0.0,2.631,0.054,0.0143066666666668,4.409286,3497290.333333333,544.5833333333334
2023-08-20 02:29:00+02:00,0.0,2.62,0.041,0.0143066666666668,4.409286,3491732.0,545.1666666666666
2023-08-20 02:30:00+02:00,0.0,2.645,0.069,0.0163066666666668,4.409286,3524397.9166666665,544.8333333333334
2023-08-20 02:31:00+02:00,0.0,2.642,0.057,0.0153066666666668,4.409286,3480876.083333333,545.0
2023-08-20 02:32:00+02:00,0.0,2.633,0.058,0.0143066666666668,4.409286,3502651.6666666665,545.0833333333334
2023-08-20 02:33:00+02:00,0.0,2.631,0.055,0.0143066666666668,4.409286,3488334.833333333,528.75
2023-08-20 02:34:00+02:00,0.0,2.641,0.062,0.0153066666666668,4.409286,3501614.5,545.0
2023-08-20 02:35:00+02:00,0.0,2.631,0.05,0.0133066666666668,4.409286,3483131.0,545.1666666666666
2023-08-20 02:36:00+02:00,0.0,2.652,0.076,0.0163066666666668,4.409286,3490344.833333333,544.9166666666666
2023-08-20 02:37:00+02:00,0.0,2.63,0.052,0.0143066666666668,4.409286,3484972.25,544.1666666666666
2023-08-20 02:38:00+02:00,0.0,2.625,0.049,0.0123066666666668,4.409286,3492478.4166666665,545.4166666666666
2023-08-20 02:39:00+02:00,0.0,2.637,0.06,0.0133066666666668,4.409286,3480651.583333333,545.0
2023-08-20 02:40:00+02:00,0.0,2.631,0.053,0.0123066666666668,4.409286,3478393.5,528.6666666666666
2023-08-20 02:41:00+02:00,0.0,2.636,0.058,0.0123066666666668,4.409286,3487668.083333333,545.1666666666666
2023-08-20 02:42:00+02:00,0.0,2.63,0.053,0.0143066666666668,4.409286,3493103.6666666665,545.0833333333334
2023-08-20 02:43:00+02:00,0.0,2.634,0.058,0.0143066666666668,4.409286,3477912.1666666665,545.1666666666666
2023-08-20 02:44:00+02:00,0.0,2.639,0.059,0.0143066666666668,4.409286,3477601.083333333,545.0
2023-08-20 02:45:00+02:00,0.0,2.639,0.06,0.0133066666666668,4.409286,3487023.833333333,545.0833333333334
2023-08-20 02:46:00+02:00,0.0,2.636,0.058,0.0133066666666668,4.409286,3489207.6666666665,545.0833333333334
2023-08-20 02:47:00+02:00,0.0,2.642,0.063,0.0133066666666668,4.409286,3470850.75,545.0833333333334
2023-08-20 02:48:00+02:00,0.0,2.64,0.064,0.0113066666666668,4.409286,3490217.0,528.75
2023-08-20 02:49:00+02:00,0.0,2.635,0.055,0.0133066666666668,4.409286,3476037.833333333,545.25
2023-08-20 02:50:00+02:00,0.0,2.63,0.055,0.0133066666666668,4.409286,3499652.333333333,545.1666666666666
2023-08-20 02:51:00+02:00,0.0,2.649,0.067,0.0153066666666668,4.409286,3473235.0,545.0
2023-08-20 02:52:00+02:00,0.0,2.639,0.058,0.0153066666666668,4.409286,3495406.9166666665,544.8333333333334
2023-08-20 02:53:00+02:00,0.0,2.65,0.056,0.0163066666666668,4.409286,3490950.6666666665,544.4166666666666
2023-08-20 02:54:00+02:00,0.0,2.642,0.06,0.0143066666666668,4.409286,3503508.583333333,545.3333333333334
2023-08-20 02:55:00+02:00,0.0,2.643,0.065,0.0123066666666668,4.409286,3480656.4166666665,528.5833333333334
2023-08-20 02:56:00+02:00,0.0,2.643,0.065,0.0113066666666668,4.409286,3491244.5,544.9166666666666
2023-08-20 02:57:00+02:00,0.0,2.647,0.063,0.0133066666666668,4.409286,3489208.9166666665,545.4166666666666
2023-08-20 02:58:00+02:00,0.0,2.651,0.067,0.0143066666666668,4.409286,3510363.5,545.1666666666666
2023-08-20 02:59:00+02:00,0.0,2.625,0.046,0.0133066666666668,4.409286,3483690.0,544.8333333333334
2023-08-20 03:00:00+02:00,0.0,2.638,0.055,0.0144333333333333,4.409286,3491457.75,545.25
2023-08-20 03:01:00+02:00,0.0,2.651,0.06,0.0144333333333333,4.409286,3491416.5,545.75
2023-08-20 03:02:00+02:00,0.0,2.645,0.067,0.0144333333333333,4.409286,3505574.5,545.0
2023-08-20 03:03:00+02:00,0.0,2.642,0.06,0.0144333333333333,4.409286,3494280.833333333,528.5833333333334
2023-08-20 03:04:00+02:00,0.0,2.641,0.059,0.0144333333333333,4.409286,3498988.1666666665,545.25
2023-08-20 03:05:00+02:00,0.0,2.633,0.059,0.0144333333333333,4.409286,3506083.833333333,545.25
2023-08-20 03:06:00+02:00,0.0,2.657,0.069,0.0154333333333333,4.409286,3490289.6666666665,544.8333333333334
2023-08-20 03:07:00+02:00,0.0,2.639,0.064,0.0134333333333333,4.409286,3494871.833333333,544.1666666666666
2023-08-20 03:08:00+02:00,0.0,2.636,0.058,0.0134333333333333,4.409286,3473950.0,545.0833333333334
2023-08-20 03:09:00+02:00,0.0,2.639,0.058,0.0144333333333333,4.409286,3506814.75,528.5833333333334
2023-08-20 03:10:00+02:00,0.0,2.636,0.056,0.0134333333333333,4.409286,3486828.333333333,544.6666666666666
2023-08-20 03:11:00+02:00,0.0,2.636,0.059,0.0124333333333333,4.409286,3489531.9166666665,544.9166666666666
2023-08-20 03:12:00+02:00,0.0,2.643,0.057,0.0124333333333333,4.409286,3466551.4166666665,545.9166666666666
2023-08-20 03:13:00+02:00,0.0,2.626,0.055,0.0114333333333333,4.409286,3497880.833333333,545.1666666666666
2023-08-20 03:14:00+02:00,0.0,2.633,0.061,0.0114333333333333,4.409286,3481462.6666666665,545.0
2023-08-20 03:15:00+02:00,0.0,2.633,0.055,0.0124333333333333,4.409286,3488682.6666666665,544.9166666666666
2023-08-20 03:16:00+02:00,0.0,2.641,0.065,0.0124333333333333,4.409286,3470301.6666666665,545.0
2023-08-20 03:17:00+02:00,0.0,2.646,0.067,0.0134333333333333,4.409286,3498072.9166666665,545.1666666666666
2023-08-20 03:18:00+02:00,0.0,2.639,0.063,0.0134333333333333,4.409286,3478939.083333333,528.5
2023-08-20 03:19:00+02:00,0.0,2.628,0.052,0.0134333333333333,4.409286,3490933.25,544.8333333333334
2023-08-20 03:20:00+02:00,0.0,2.632,0.056,0.0134333333333333,4.409286,3466134.9166666665,545.0
2023-08-20 03:21:00+02:00,0.0,2.642,0.067,0.0144333333333333,4.409286,3500464.1666666665,545.1666666666666
2023-08-20 03:22:00+02:00,0.0,2.642,0.066,0.0134333333333333,4.409286,3479122.833333333,545.0
2023-08-20 03:23:00+02:00,0.0,2.627,0.054,0.0124333333333333,4.409286,3490894.833333333,544.5833333333334
2023-08-20 03:24:00+02:00,0.0,2.629,0.054,0.0124333333333333,4.409286,3466892.4166666665,544.4166666666666
2023-08-20 03:25:00+02:00,0.0,2.643,0.061,0.0134333333333333,4.409286,3498853.4166666665,545.4166666666666
2023-08-20 03:26:00+02:00,0.0,2.634,0.061,0.0134333333333333,4.409286,3491017.75,545.0
2023-08-20 03:27:00+02:00,0.0,2.643,0.067,0.0144333333333333,4.409286,3492419.6666666665,528.5833333333334
2023-08-20 03:28:00+02:00,0.0,2.659,0.072,0.0164333333333333,4.409286,3473652.833333333,544.6666666666666
2023-08-20 03:29:00+02:00,0.0,2.632,0.053,0.0144333333333333,4.409286,3500019.25,545.4166666666666
2023-08-20 03:30:00+02:00,0.0,2.63,0.057,0.0134333333333333,4.409286,3486654.0,545.25
2023-08-20 03:31:00+02:00,0.0,2.626,0.053,0.0134333333333333,4.409286,3493487.083333333,544.8333333333334
2023-08-20 03:32:00+02:00,0.0,2.63,0.057,0.0134333333333333,4.409286,3476138.6666666665,544.8333333333334
2023-08-20 03:33:00+02:00,0.0,2.624,0.049,0.0134333333333333,4.409286,3501455.083333333,544.9166666666666
2023-08-20 03:34:00+02:00,0.0,2.621,0.05,0.0134333333333333,4.409286,3483039.6666666665,545.0
2023-08-20 03:35:00+02:00,0.0,2.617,0.044,0.0134333333333333,4.409286,3493391.5,545.0
2023-08-20 03:36:00+02:00,0.0,2.619,0.044,0.0124333333333333,4.409286,3470148.083333333,545.0
2023-08-20 03:37:00+02:00,0.0,2.62,0.046,0.0114333333333333,4.409286,3519466.25,545.0
2023-08-20 03:38:00+02:00,0.0,2.615,0.043,0.0104333333333333,4.409286,3492862.583333333,528.5833333333334
2023-08-20 03:39:00+02:00,0.0,2.622,0.051,0.0104333333333333,4.409286,3492554.4166666665,545.5833333333334
2023-08-20 03:40:00+02:00,0.0,2.631,0.056,0.0114333333333333,4.409286,3485689.75,545.3333333333334
2023-08-20 03:41:00+02:00,0.0,2.626,0.048,0.0114333333333333,4.409286,3488475.583333333,545.0833333333334
2023-08-20 03:42:00+02:00,0.0,2.622,0.044,0.0124333333333333,4.409286,3502009.75,545.1666666666666
2023-08-20 03:43:00+02:00,0.0,2.626,0.049,0.0134333333333333,4.409286,3473641.6666666665,545.1666666666666
2023-08-20 03:44:00+02:00,0.0,2.626,0.052,0.0124333333333333,4.409286,3489845.0,544.75
2023-08-20 03:45:00+02:00,0.0,2.625,0.052,0.0114333333333333,4.409286,3477624.25,545.1666666666666
2023-08-20 03:46:00+02:00,0.0,2.628,0.055,0.0114333333333333,4.409286,3494959.6666666665,545.0833333333334
2023-08-20 03:47:00+02:00,0.0,2.629,0.055,0.0114333333333333,4.409286,3470106.4166666665,544.6666666666666
2023-08-20 03:48:00+02:00,0.0,2.634,0.061,0.0124333333333333,4.409286,3483109.083333333,528.5833333333334
2023-08-20 03:49:00+02:00,0.0,2.628,0.057,0.0104333333333333,4.409286,3477898.5,545.25
2023-08-20 03:50:00+02:00,0.0,2.631,0.061,0.0114333333333333,4.409286,3494689.9166666665,545.6666666666666
2023-08-20 03:51:00+02:00,0.0,2.622,0.053,0.0094333333333333,4.409286,3470258.9166666665,545.0833333333334
2023-08-20 03:52:00+02:00,0.0,2.63,0.054,0.0104333333333333,4.409286,3470749.083333333,545.0833333333334
2023-08-20 03:53:00+02:00,0.0,2.645,0.065,0.0124333333333333,4.409286,3488802.1666666665,544.9166666666666
2023-08-20 03:54:00+02:00,0.0,2.641,0.069,0.0124333333333333,4.409286,3485135.25,528.5833333333334
2023-08-20 03:55:00+02:00,0.0,2.636,0.062,0.0124333333333333,4.409286,3480377.0,545.25
2023-08-20 03:56:00+02:00,0.0,2.622,0.05,0.0114333333333333,4.409286,3471977.9166666665,545.1666666666666
2023-08-20 03:57:00+02:00,0.0,2.618,0.044,0.0124333333333333,4.409286,3488436.25,545.3333333333334
2023-08-20 03:58:00+02:00,0.0,2.63,0.056,0.0134333333333333,4.409286,3486442.1666666665,545.1666666666666
