timestamp,Packet loss %:ALL:SD:AVG:percentage,Delay (avg):ALL:SD:AVG:millisecond,Jitter (avg):ALL:SD:AVG:millisecond,Congestion:ALL:SD:AVG:millisecond,MOS:TWAMP:SD:AVG:number,Memory %
2023-08-20 08:00:00+02:00,0.07,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.07,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.07,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.07,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,,,,,,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:00:00+02:00,0.0,2.588,0.013,0.00453,4.409286,50.19627304937132
2023-08-20 08:01:00+02:00,0.07,2.589,0.014,0.00453,4.409286,50.21320541347512
2023-08-20 08:02:00+02:00,0.07,2.586,0.009,0.00453,4.409286,50.20801892356944
2023-08-20 08:03:00+02:00,0.07,2.587,0.011,0.00453,4.409286,50.21096810410404
2023-08-20 08:04:00+02:00,0.07,2.588,0.016,0.00253,4.409286,50.21325626141536
2023-08-20 08:05:00+02:00,0.07,2.587,0.015,0.00253,4.409286,50.20232395426126
2023-08-20 08:06:00+02:00,0.07,2.589,0.017,0.00253,4.409286,50.20603585389964
2023-08-20 08:07:00+02:00,0.07,2.588,0.018,0.00153,4.409286,50.19673068083358
2023-08-20 08:08:00+02:00,0.07,2.589,0.017,0.00353,4.409286,50.20329006512604
2023-08-20 08:09:00+02:00,0.07,2.593,0.019,0.00553,4.409286,50.1956628740883
2023-08-20 08:10:00+02:00,0.07,2.588,0.013,0.00453,4.409286,50.18971366507885
2023-08-20 08:11:00+02:00,0.07,2.592,0.02,0.00453,4.409286,50.19347641265748
2023-08-20 08:12:00+02:00,0.07,2.588,0.011,0.00453,4.409286,50.189866208899616
2023-08-20 08:13:00+02:00,0.07,2.589,0.016,0.00453,4.409286,50.18874755421408
2023-08-20 08:14:00+02:00,0.07,2.589,0.016,0.00453,4.409286,50.19256114973295
2023-08-20 08:15:00+02:00,0.07,2.593,0.02,0.00553,4.409286,50.176696592374434
2023-08-20 08:16:00+02:00,0.07,2.59,0.014,0.00553,4.409286,50.18513735045621
2023-08-20 08:17:00+02:00,0.07,2.596,0.023,0.00553,4.409286,50.17949322908828
2023-08-20 08:18:00+02:00,0.07,2.589,0.011,0.00553,4.409286,50.19134079916691
2023-08-20 08:19:00+02:00,0.07,2.592,0.016,0.00653,4.409286,50.189154337736085
2023-08-20 08:20:00+02:00,0.07,2.59,0.014,0.00653,4.409286,50.18732381188703
2023-08-20 08:21:00+02:00,0.07,2.588,0.011,0.00653,4.409286,50.14796750613226
2023-08-20 08:22:00+02:00,0.07,2.589,0.013,0.00553,4.409286,50.17761185529896
2023-08-20 08:23:00+02:00,0.07,2.59,0.016,0.00453,4.409286,50.18081527553482
2023-08-20 08:24:00+02:00,0.07,2.586,0.012,0.00253,4.409286,50.1769508320757
2023-08-20 08:25:00+02:00,0.07,2.585,0.013,0.00153,4.409286,50.19545948232729
2023-08-20 08:26:00+02:00,0.07,2.585,0.012,0.00153,4.409286,50.18976451301911
2023-08-20 08:27:00+02:00,0.07,2.588,0.019,0.00053,4.409286,50.20303582542478
2023-08-20 08:28:00+02:00,0.07,2.582,0.01,0.00053,4.409286,50.208832490613474
2023-08-20 08:29:00+02:00,0.07,2.585,0.014,0.00053,4.409286,50.20725620446567
2023-08-20 08:30:00+02:00,0.07,2.585,0.012,0.00153,4.409286,50.20832401121096
2023-08-20 08:31:00+02:00,0.07,2.585,0.011,0.00253,4.409286,50.42473284492191
2023-08-20 08:32:00+02:00,0.07,2.588,0.017,0.00353,4.409286,50.2159512022487
2023-08-20 08:33:00+02:00,0.1,2.59,0.017,0.00453,4.409286,50.17339147625808
2023-08-20 08:34:00+02:00,0.1,2.589,0.014,0.00553,4.409286,50.20135784339648
2023-08-20 08:35:00+02:00,0.1,2.588,0.012,0.00553,4.409286,50.202120562500255
2023-08-20 08:36:00+02:00,0.07,2.585,0.006,0.00453,4.409286,50.20506974303485
2023-08-20 08:37:00+02:00,0.07,2.589,0.016,0.00253,4.409286,50.201662931038
2023-08-20 08:38:00+02:00,0.07,2.583,0.011,0.00153,4.409286,50.30773173440291
2023-08-20 08:39:00+02:00,0.07,2.582,0.011,0.00053,4.409286,50.30864699732744
2023-08-20 08:40:00+02:00,0.07,2.581,0.007,0.00053,4.409286,50.308952084968936
2023-08-20 08:41:00+02:00,0.07,2.583,0.008,0.00253,4.409286,50.29898588867962
2023-08-20 08:42:00+02:00,0.07,2.584,0.01,0.00253,4.409286,50.30696901529913
2023-08-20 08:43:00+02:00,0.07,2.584,0.007,0.00353,4.409286,50.30030793512616
2023-08-20 08:44:00+02:00,0.07,2.584,0.008,0.00353,4.409286,50.409732702547686
2023-08-20 08:45:00+02:00,0.1,2.585,0.009,0.00353,4.409286,50.211171495865045
2023-08-20 08:46:00+02:00,0.1,2.587,0.012,0.00453,4.409286,50.20969690559775
2023-08-20 08:47:00+02:00,0.1,2.588,0.011,0.00553,4.409286,50.208171467390194
2023-08-20 08:48:00+02:00,0.1,2.588,0.012,0.00553,4.409286,50.21478169962291
2023-08-20 08:49:00+02:00,0.1,2.599,0.029,0.00653,4.409286,50.21213760672983
2023-08-20 08:50:00+02:00,0.07,2.589,0.012,0.00653,4.409286,50.20578161419837
2023-08-20 08:51:00+02:00,0.07,2.591,0.015,0.00753,4.409286,50.208832490613474
2023-08-20 08:52:00+02:00,0.07,2.588,0.01,0.00653,4.409286,50.20679857300341
2023-08-20 08:53:00+02:00,0.07,2.585,0.008,0.00453,4.409286,50.20496804715434
2023-08-20 08:54:00+02:00,0.07,2.593,0.019,0.00453,4.409286,50.201561235157484
2023-08-20 08:55:00+02:00,0.07,2.587,0.012,0.00453,4.409286,50.183408520487646
2023-08-20 08:56:00+02:00,0.07,2.584,0.008,0.00353,4.409286,50.21559526666694
2023-08-20 08:57:00+02:00,0.07,2.586,0.01,0.00353,4.409286,50.2110189520443
2023-08-20 08:58:00+02:00,0.07,2.583,0.008,0.00253,4.409286,50.21010368911976
2023-08-20 08:59:00+02:00,0.07,2.583,0.008,0.00153,4.409286,50.21879868690279
2023-08-20 09:00:00+02:00,0.07,2.584,0.01,0.000777409,4.409286,50.22103599627387
2023-08-20 09:01:00+02:00,0.07,2.584,0.009,0.001777409,4.409286,50.214527459921655
2023-08-20 09:02:00+02:00,0.1,2.583,0.007,0.001777409,4.409286,50.22810385996884
2023-08-20 09:03:00+02:00,0.1,2.585,0.007,0.003777409,4.409286,50.2129003258336
2023-08-20 09:04:00+02:00,0.1,2.584,0.007,0.002777409,4.409286,50.21839190338078
2023-08-20 09:05:00+02:00,0.1,2.582,0.005,0.001777409,4.409286,50.21203591084933
2023-08-20 09:06:00+02:00,0.07,2.583,0.005,0.002777409,4.409286,50.187425507767536
2023-08-20 09:07:00+02:00,0.07,2.585,0.007,0.002777409,4.409286,50.17110331894676
2023-08-20 09:08:00+02:00,0.07,2.584,0.008,0.002777409,4.409286,50.19957816548767
2023-08-20 09:09:00+02:00,0.07,2.585,0.007,0.003777409,4.409286,50.19556117820779
2023-08-20 09:10:00+02:00,0.07,2.584,0.005,0.003777409,4.409286,50.19769679169836
2023-08-20 09:11:00+02:00,0.07,2.585,0.007,0.003777409,4.409286,50.20232395426126
2023-08-20 09:12:00+02:00,0.07,2.585,0.008,0.003777409,4.409286,50.19973070930843
2023-08-20 09:13:00+02:00,0.07,2.587,0.011,0.003777409,4.409286,50.20181547485875
2023-08-20 09:14:00+02:00,0.07,2.583,0.006,0.002777409,4.409286,50.192917085314704
2023-08-20 09:15:00+02:00,0.07,2.585,0.006,0.004777409,4.409286,50.18544243809772
2023-08-20 09:16:00+02:00,0.07,2.588,0.011,0.003777409,4.409286,50.194442523522255
2023-08-20 09:17:00+02:00,0.07,2.588,0.013,0.003777409,4.409286,50.191137407405904
2023-08-20 09:18:00+02:00,0.07,2.588,0.013,0.003777409,4.409286,50.20435787187133
2023-08-20 09:19:00+02:00,0.07,2.586,0.011,0.002777409,4.409286,50.1926119976732
2023-08-20 09:20:00+02:00,0.07,2.585,0.011,0.000777409,4.409286,50.19642559319208
2023-08-20 09:21:00+02:00,0.07,2.584,0.011,0.000777409,4.409286,50.19998494900969
2023-08-20 09:22:00+02:00,0.07,2.589,0.019,0.000777409,4.409286,50.19688322465433
2023-08-20 09:23:00+02:00,0.07,2.584,0.011,0.000777409,4.409286,50.19942562166692
2023-08-20 09:24:00+02:00,0.07,2.585,0.009,0.002777409,4.409286,50.21061216852228
2023-08-20 09:25:00+02:00,0.07,2.587,0.012,0.003777409,4.409286,50.21717155281474
2023-08-20 09:26:00+02:00,0.07,2.587,0.011,0.003777409,4.409286,50.21559526666694
2023-08-20 09:27:00+02:00,0.07,2.587,0.011,0.004777409,4.409286,50.208273163270704
2023-08-20 09:28:00+02:00,0.07,2.59,0.017,0.003777409,4.409286,50.20944266589649
2023-08-20 09:29:00+02:00,0.07,2.608,0.042,0.002777409,4.409286,50.186917028365016
2023-08-20 09:30:00+02:00,0.07,2.604,0.035,0.002777409,4.409286,50.21839190338078
2023-08-20 09:31:00+02:00,0.07,2.602,0.032,0.002777409,4.409286,50.2130020217141
2023-08-20 09:32:00+02:00,0.07,2.605,0.039,0.002777409,4.409286,50.22545976707576
2023-08-20 09:33:00+02:00,0.07,2.595,0.023,0.002777409,4.409286,50.32995228429287
2023-08-20 09:34:00+02:00,0.07,2.592,0.015,0.003777409,4.409286,50.33574894948155
2023-08-20 09:35:00+02:00,0.07,2.586,0.011,0.003777409,4.409286,50.333206552468965
2023-08-20 09:36:00+02:00,0.07,2.586,0.011,0.003777409,4.409286,50.32293526853814
2023-08-20 09:37:00+02:00,0.07,2.587,0.009,0.005777409,4.409286,50.32440985880544
2023-08-20 09:38:00+02:00,0.07,2.588,0.012,0.004777409,4.409286,50.32446070674569
2023-08-20 09:39:00+02:00,0.07,2.59,0.013,0.005777409,4.409286,50.32593529701299
2023-08-20 09:40:00+02:00,0.07,2.587,0.008,0.005777409,4.409286,50.29598586020477
2023-08-20 09:41:00+02:00,0.07,2.587,0.01,0.004777409,4.409286,50.20842570709145
2023-08-20 09:42:00+02:00,0.07,2.583,0.006,0.002777409,4.409286,50.21193421496882
2023-08-20 09:43:00+02:00,0.07,2.584,0.01,0.001777409,4.409286,50.21666307341223
2023-08-20 09:44:00+02:00,0.1,2.585,0.012,0.001777409,4.409286,50.42259723143136
2023-08-20 09:45:00+02:00,0.1,2.584,0.011,0.000777409,4.409286,50.41598699919864
2023-08-20 09:46:00+02:00,0.1,2.584,0.01,0.001777409,4.409286,50.422139599969086
2023-08-20 09:47:00+02:00,0.1,2.585,0.011,0.002777409,4.409286,50.41893617973323
2023-08-20 09:48:00+02:00,0.1,2.585,0.009,0.002777409,4.409286,50.42676676253198
2023-08-20 09:49:00+02:00,0.1,2.587,0.012,0.003777409,4.409286,50.421326032925066
2023-08-20 09:50:00+02:00,0.07,2.587,0.012,0.003777409,4.409286,50.41059711753197
2023-08-20 09:51:00+02:00,0.07,2.594,0.021,0.004777409,4.409286,50.394427472531945
2023-08-20 09:52:00+02:00,0.07,2.587,0.012,0.004777409,4.409286,50.18310343284615
2023-08-20 09:53:00+02:00,0.07,2.587,0.013,0.003777409,4.409286,50.20095105987446
2023-08-20 09:54:00+02:00,0.07,2.589,0.015,0.002777409,4.409286,50.21986649364808
2023-08-20 09:55:00+02:00,0.07,2.588,0.014,0.002777409,4.409286,50.21503593932417
2023-08-20 09:56:00+02:00,0.07,2.585,0.009,0.002777409,4.409286,50.21213760672983
2023-08-20 09:57:00+02:00,0.07,2.585,0.011,0.001777409,4.409286,50.21523933108518
2023-08-20 09:58:00+02:00,0.07,2.587,0.013,0.003777409,4.409286,50.21406982845939
2023-08-20 09:59:00+02:00,0.07,2.587,0.012,0.003777409,4.409286,50.21351050111662
2023-08-20 10:00:00+02:00,0.07,2.588,0.014,0.002370861,4.409286,50.1989171422644
2023-08-20 10:01:00+02:00,0.07,2.591,0.014,0.004370861,4.409286,50.20959520971724
2023-08-20 10:02:00+02:00,0.07,2.596,0.02,0.005370861,4.409286,50.21651052959146
2023-08-20 10:03:00+02:00,0.1,2.599,0.026,0.006370861,4.409286,50.20288328160403
2023-08-20 10:04:00+02:00,0.1,2.6,0.026,0.006370861,4.409286,50.20781553180844
2023-08-20 10:05:00+02:00,0.1,2.592,0.016,0.005370861,4.409286,50.20486635127385
2023-08-20 10:06:00+02:00,0.07,2.595,0.024,0.004370861,4.409286,50.21076471234304
2023-08-20 10:07:00+02:00,0.07,2.599,0.028,0.003370861,4.409286,50.20435787187133
2023-08-20 10:08:00+02:00,0.07,2.62,0.055,0.002370861,4.409286,50.20990029735876
2023-08-20 10:09:00+02:00,0.07,2.629,0.052,0.003370861,4.409286,50.20873079473297
2023-08-20 10:10:00+02:00,0.07,2.611,0.039,0.001370861,4.409286,50.213103717594606
2023-08-20 10:11:00+02:00,0.07,2.591,0.021,0.000370861,4.409286,50.21396813257889
2023-08-20 10:12:00+02:00,0.07,2.591,0.023,0.001370861,4.409286,50.207357900346175
2023-08-20 10:13:00+02:00,0.07,2.588,0.019,0.001370861,4.409286,50.20206971456
2023-08-20 10:14:00+02:00,0.07,2.588,0.016,0.001370861,4.409286,50.18559498191847
2023-08-20 10:15:00+02:00,0.07,2.592,0.019,0.003370861,4.409286,50.198764598443645
2023-08-20 10:16:00+02:00,0.07,2.594,0.019,0.004370861,4.409286,50.193069629135465
2023-08-20 10:17:00+02:00,0.07,2.596,0.026,0.002370861,4.409286,50.19474761116377
2023-08-20 10:18:00+02:00,0.07,2.602,0.034,0.003370861,4.409286,50.20237480220151
2023-08-20 10:19:00+02:00,0.07,2.595,0.025,0.003370861,4.409286,50.19540863438704
2023-08-20 10:20:00+02:00,0.07,2.599,0.03,0.003370861,4.409286,50.19698492053484
2023-08-20 10:21:00+02:00,0.07,2.599,0.032,0.003370861,4.409286,50.1942899797015
2023-08-20 10:22:00+02:00,0.07,2.597,0.025,0.004370861,4.409286,50.197239160236094
2023-08-20 10:23:00+02:00,0.07,2.601,0.033,0.004370861,4.409286,50.20812061944995
2023-08-20 10:24:00+02:00,0.07,2.597,0.024,0.004370861,4.409286,50.20013749283044
2023-08-20 10:25:00+02:00,0.07,2.598,0.027,0.005370861,4.409286,50.18864585833357
2023-08-20 10:26:00+02:00,0.07,2.605,0.035,0.005370861,4.409286,50.19195097444993
2023-08-20 10:27:00+02:00,0.07,2.598,0.025,0.006370861,4.409286,50.211629127327306
2023-08-20 10:28:00+02:00,0.07,2.599,0.024,0.007370861,4.409286,50.323901379402926
2023-08-20 10:29:00+02:00,0.07,2.597,0.018,0.007370861,4.409286,50.3308675472174
2023-08-20 10:30:00+02:00,0.07,2.597,0.022,0.007370861,4.409286,50.33081669927715
2023-08-20 10:31:00+02:00,0.07,2.605,0.034,0.006370861,4.409286,50.32079965504758
2023-08-20 10:32:00+02:00,0.07,2.597,0.028,0.004370861,4.409286,50.33859643413564
2023-08-20 10:33:00+02:00,0.07,2.596,0.027,0.001370861,4.409286,50.33793541091237
2023-08-20 10:34:00+02:00,0.1,2.596,0.026,0.002370861,4.409286,50.33122348279916
2023-08-20 10:35:00+02:00,0.1,2.6,0.032,0.003370861,4.409286,50.32156237415136
2023-08-20 10:36:00+02:00,0.1,2.592,0.018,0.004370861,4.409286,50.30651138383686
2023-08-20 10:37:00+02:00,0.1,2.595,0.023,0.004370861,4.409286,50.22286652212292
2023-08-20 10:38:00+02:00,0.07,2.604,0.03,0.005370861,4.409286,50.221188540094616
2023-08-20 10:39:00+02:00,0.07,2.607,0.037,0.006370861,4.409286,50.21203591084933
2023-08-20 10:40:00+02:00,0.07,2.61,0.04,0.006370861,4.409286,50.20847655503171
2023-08-20 10:41:00+02:00,0.07,2.609,0.038,0.006370861,4.409286,50.2053239827361
2023-08-20 10:42:00+02:00,0.07,2.605,0.037,0.004370861,4.409286,50.21493424344367
2023-08-20 10:43:00+02:00,0.07,2.606,0.04,0.004370861,4.409286,50.2113240396858
2023-08-20 10:44:00+02:00,0.07,2.609,0.044,0.004370861,4.409286,50.42219044790933
2023-08-20 10:45:00+02:00,0.1,2.607,0.039,0.004370861,4.409286,50.43668211088105
2023-08-20 10:46:00+02:00,0.1,2.6,0.031,0.004370861,4.409286,50.4351566726735
2023-08-20 10:47:00+02:00,0.1,2.603,0.031,0.006370861,4.409286,50.44242792812948
2023-08-20 10:48:00+02:00,0.1,2.604,0.031,0.007370861,4.409286,50.23415476485879
2023-08-20 10:49:00+02:00,0.07,2.607,0.033,0.008370861,4.409286,50.22815470790909
2023-08-20 10:50:00+02:00,0.07,2.607,0.033,0.009370861,4.409286,50.22947675435564
2023-08-20 10:51:00+02:00,0.07,2.598,0.021,0.008370861,4.409286,50.22469704797198
2023-08-20 10:52:00+02:00,0.07,2.603,0.029,0.008370861,4.409286,50.218849534843045
2023-08-20 10:53:00+02:00,0.07,2.605,0.031,0.008370861,4.409286,50.225358071195245
2023-08-20 10:54:00+02:00,0.07,2.599,0.024,0.008370861,4.409286,50.22947675435564
2023-08-20 10:55:00+02:00,0.07,2.596,0.02,0.007370861,4.409286,50.21732409663549
2023-08-20 10:56:00+02:00,0.07,2.604,0.033,0.006370861,4.409286,50.21961225394682
2023-08-20 10:57:00+02:00,0.07,2.6,0.03,0.005370861,4.409286,50.2145783078619
2023-08-20 10:58:00+02:00,0.07,2.599,0.03,0.003370861,4.409286,50.20237480220151
2023-08-20 10:59:00+02:00,0.07,2.597,0.031,0.001370861,4.409286,50.187832291289546
2023-08-20 11:00:00+02:00,0.07,2.601,0.033,0.001933333,4.409286,50.18981536095936
2023-08-20 11:01:00+02:00,0.07,2.607,0.043,0.002933333,4.409286,50.22062921275185
2023-08-20 11:02:00+02:00,0.07,2.607,0.04,0.002933333,4.409286,50.22525637531475
2023-08-20 11:03:00+02:00,0.07,2.604,0.036,0.003933333,4.409286,50.23049371316066
2023-08-20 11:04:00+02:00,0.1,2.602,0.029,0.005933333,4.409286,50.54686959740635
2023-08-20 11:05:00+02:00,0.13,2.602,0.031,0.005933333,4.409286,50.304680857987805
2023-08-20 11:06:00+02:00,0.16,2.606,0.037,0.004933333,4.409286,50.194391675582
2023-08-20 11:07:00+02:00,0.11,2.623,0.052,0.006933333,4.409286,50.19749339993736
2023-08-20 11:08:00+02:00,0.18,2.629,0.055,0.007933333,4.409286,50.18940857743735
2023-08-20 11:09:00+02:00,0.15,2.618,0.044,0.007933333,4.409286,50.19886629432415
2023-08-20 11:10:00+02:00,0.17,2.618,0.044,0.007933333,4.409286,50.17562878562916
2023-08-20 11:11:00+02:00,0.07,2.613,0.037,0.007933333,4.409286,50.17486606652538
2023-08-20 11:12:00+02:00,0.07,2.617,0.045,0.008933333,4.409286,50.16413715113228
2023-08-20 11:13:00+02:00,0.07,2.625,0.051,0.009933333,4.409286,50.17328978037757
