,timestamp,Packet loss %:ALL:SD:AVG:percentage,Delay (avg):ALL:SD:AVG:millisecond,Jitter (avg):ALL:SD:AVG:millisecond,Congestion:ALL:SD:AVG:millisecond,MOS:TWAMP:SD:AVG:number,RX
2891,2023-08-21 23:56:00+02:00,0.0,2.639,0.056,0.0103600000000001,4.409286,1554612.4166666667
2892,2023-08-21 23:57:00+02:00,0.0,2.65,0.065,0.0113600000000001,4.409286,1555254.1666666667
2893,2023-08-21 23:58:00+02:00,0.0,2.635,0.056,0.0113600000000001,4.409286,1585852.4166666667
2894,2023-08-21 23:59:00+02:00,0.0,2.632,0.056,0.0113600000000001,4.409286,1688907.25
2895,2023-08-22 00:00:00+02:00,,,,,,1555200.5
2896,2023-08-22 00:00:00+02:00,,,,,,
2897,2023-08-22 00:00:00+02:00,0.0,2.626,0.05,0.0118566666666665,4.409286,1555200.5
2898,2023-08-22 00:00:00+02:00,0.0,2.626,0.05,0.0118566666666665,4.409286,
2899,2023-08-22 00:01:00+02:00,0.0,2.636,0.06,0.0108566666666665,4.409286,1554779.6666666667
2900,2023-08-22 00:02:00+02:00,0.0,2.631,0.052,0.0098566666666665,4.409286,1555420.0
2901,2023-08-22 00:03:00+02:00,0.0,2.631,0.053,0.0098566666666665,4.409286,1556176.9166666667
2902,2023-08-22 00:04:00+02:00,0.0,2.63,0.055,0.0098566666666665,4.409286,1555719.9166666667
2903,2023-08-22 00:05:00+02:00,0.0,2.634,0.053,0.0098566666666665,4.409286,1554687.4166666667
2904,2023-08-22 00:06:00+02:00,0.0,2.637,0.06,0.0098566666666665,4.409286,1410716.3333333333
2905,2023-08-22 00:07:00+02:00,0.0,2.636,0.057,0.0088566666666665,4.409286,1369010.75
2906,2023-08-22 00:08:00+02:00,0.0,2.64,0.059,0.0108566666666665,4.409286,693687.1666666666
2907,2023-08-22 00:09:00+02:00,0.0,2.634,0.056,0.0098566666666665,4.409286,145457.58333333334
2908,2023-08-22 00:10:00+02:00,0.0,2.633,0.054,0.0128566666666665,4.409286,145481.66666666666
2909,2023-08-22 00:11:00+02:00,0.0,2.633,0.054,0.0108566666666665,4.409286,145562.66666666666
2910,2023-08-22 00:12:00+02:00,0.0,2.628,0.049,0.0108566666666665,4.409286,145507.08333333334
2911,2023-08-22 00:13:00+02:00,0.0,2.637,0.057,0.0118566666666665,4.409286,145573.33333333334
2912,2023-08-22 00:14:00+02:00,0.0,2.652,0.063,0.0138566666666665,4.409286,145483.75
2913,2023-08-22 00:15:00+02:00,0.0,2.636,0.061,0.0108566666666665,4.409286,145510.83333333334
2914,2023-08-22 00:16:00+02:00,0.0,2.631,0.053,0.0108566666666665,4.409286,145505.0
2915,2023-08-22 00:17:00+02:00,0.0,2.623,0.047,0.0088566666666665,4.409286,145540.91666666666
2916,2023-08-22 00:18:00+02:00,0.0,2.629,0.047,0.0088566666666665,4.409286,146895.75
2917,2023-08-22 00:19:00+02:00,0.0,2.634,0.055,0.0088566666666665,4.409286,146343.16666666666
2918,2023-08-22 00:20:00+02:00,0.0,2.63,0.054,0.0098566666666665,4.409286,145390.5
2919,2023-08-22 00:21:00+02:00,0.0,2.627,0.053,0.0098566666666665,4.409286,145242.41666666666
2920,2023-08-22 00:22:00+02:00,0.0,2.632,0.056,0.0098566666666665,4.409286,145560.41666666666
2921,2023-08-22 00:23:00+02:00,0.0,2.631,0.051,0.0108566666666665,4.409286,145542.41666666666
2922,2023-08-22 00:24:00+02:00,0.0,2.632,0.059,0.0098566666666665,4.409286,145280.66666666666
2923,2023-08-22 00:25:00+02:00,0.0,2.628,0.055,0.0098566666666665,4.409286,145241.25
2924,2023-08-22 00:26:00+02:00,0.0,2.626,0.049,0.0098566666666665,4.409286,145540.16666666666
2925,2023-08-22 00:27:00+02:00,0.0,2.631,0.055,0.0108566666666665,4.409286,145406.75
2926,2023-08-22 00:28:00+02:00,0.0,2.628,0.053,0.0098566666666665,4.409286,145483.16666666666
2927,2023-08-22 00:29:00+02:00,0.0,2.627,0.053,0.0108566666666665,4.409286,145559.66666666666
2928,2023-08-22 00:30:00+02:00,0.0,2.63,0.055,0.0108566666666665,4.409286,145523.41666666666
2929,2023-08-22 00:31:00+02:00,0.0,2.638,0.06,0.0108566666666665,4.409286,145570.33333333334
2930,2023-08-22 00:32:00+02:00,0.0,2.631,0.056,0.0108566666666665,4.409286,145517.25
2931,2023-08-22 00:33:00+02:00,0.0,2.631,0.051,0.0108566666666665,4.409286,145582.58333333334
2932,2023-08-22 00:34:00+02:00,0.0,2.64,0.06,0.0108566666666665,4.409286,145505.08333333334
2933,2023-08-22 00:35:00+02:00,0.0,2.643,0.062,0.0108566666666665,4.409286,145518.83333333334
2934,2023-08-22 00:36:00+02:00,0.0,2.633,0.052,0.0098566666666665,4.409286,145299.66666666666
2935,2023-08-22 00:37:00+02:00,0.0,2.631,0.052,0.0098566666666665,4.409286,145301.33333333334
2936,2023-08-22 00:38:00+02:00,0.0,2.639,0.059,0.0098566666666665,4.409286,145511.41666666666
2937,2023-08-22 00:39:00+02:00,0.0,2.639,0.062,0.0108566666666665,4.409286,145456.08333333334
2938,2023-08-22 00:40:00+02:00,0.0,2.64,0.061,0.0128566666666665,4.409286,145516.75
2939,2023-08-22 00:41:00+02:00,0.0,2.645,0.059,0.0108566666666665,4.409286,145551.75
2940,2023-08-22 00:42:00+02:00,0.0,2.643,0.063,0.0108566666666665,4.409286,145525.91666666666
2941,2023-08-22 00:43:00+02:00,0.0,2.638,0.057,0.0128566666666665,4.409286,145434.08333333334
2942,2023-08-22 00:44:00+02:00,0.0,2.64,0.061,0.0128566666666665,4.409286,145446.83333333334
2943,2023-08-22 00:45:00+02:00,0.0,2.635,0.058,0.0118566666666665,4.409286,145534.83333333334
2944,2023-08-22 00:46:00+02:00,0.0,2.637,0.06,0.0118566666666665,4.409286,145433.0
2945,2023-08-22 00:47:00+02:00,0.0,2.634,0.058,0.0118566666666665,4.409286,145515.16666666666
2946,2023-08-22 00:48:00+02:00,0.0,2.631,0.056,0.0088566666666665,4.409286,146943.16666666666
2947,2023-08-22 00:49:00+02:00,0.0,2.629,0.054,0.0098566666666665,4.409286,146078.25
2948,2023-08-22 00:50:00+02:00,0.0,2.633,0.058,0.0108566666666665,4.409286,145470.33333333334
2949,2023-08-22 00:51:00+02:00,0.0,2.635,0.063,0.0088566666666665,4.409286,145439.25
2950,2023-08-22 00:52:00+02:00,0.0,2.633,0.061,0.0088566666666665,4.409286,145564.66666666666
2951,2023-08-22 00:53:00+02:00,0.0,2.632,0.058,0.0078566666666665,4.409286,145573.08333333334
2952,2023-08-22 00:54:00+02:00,0.0,2.628,0.055,0.0078566666666665,4.409286,145526.08333333334
2953,2023-08-22 00:55:00+02:00,0.0,2.63,0.056,0.0098566666666665,4.409286,145515.58333333334
2954,2023-08-22 00:56:00+02:00,0.0,2.628,0.053,0.0108566666666665,4.409286,145543.58333333334
2955,2023-08-22 00:57:00+02:00,0.0,2.632,0.056,0.0108566666666665,4.409286,145549.08333333334
2956,2023-08-22 00:58:00+02:00,0.0,2.623,0.051,0.0088566666666665,4.409286,145545.66666666666
2957,2023-08-22 00:59:00+02:00,0.0,2.629,0.056,0.0098566666666665,4.409286,145566.58333333334
2958,2023-08-22 01:00:00+02:00,0.0,2.63,0.055,0.0106282894736841,4.409286,145522.83333333334
2959,2023-08-22 01:01:00+02:00,0.0,2.623,0.049,0.0106282894736841,4.409286,145586.66666666666
2960,2023-08-22 01:02:00+02:00,0.0,2.629,0.054,0.0126282894736841,4.409286,145370.66666666666
2961,2023-08-22 01:03:00+02:00,0.0,2.633,0.06,0.0116282894736841,4.409286,145362.75
2962,2023-08-22 01:04:00+02:00,0.0,2.627,0.052,0.0116282894736841,4.409286,144944.41666666666
2963,2023-08-22 01:05:00+02:00,0.0,2.636,0.054,0.0116282894736841,4.409286,144194.58333333334
2964,2023-08-22 01:06:00+02:00,0.0,2.627,0.05,0.0116282894736841,4.409286,144141.83333333334
2965,2023-08-22 01:07:00+02:00,0.0,2.635,0.053,0.0126282894736841,4.409286,144165.33333333334
2966,2023-08-22 01:08:00+02:00,0.0,2.639,0.062,0.0116282894736841,4.409286,144237.08333333334
2967,2023-08-22 01:09:00+02:00,0.0,2.63,0.058,0.0106282894736841,4.409286,144105.66666666666
2968,2023-08-22 01:10:00+02:00,0.0,2.632,0.054,0.0116282894736841,4.409286,144192.08333333334
2969,2023-08-22 01:11:00+02:00,0.0,2.631,0.054,0.0116282894736841,4.409286,144201.5
2970,2023-08-22 01:12:00+02:00,0.0,2.622,0.047,0.0116282894736841,4.409286,144112.0
2971,2023-08-22 01:13:00+02:00,0.0,2.623,0.046,0.0106282894736841,4.409286,144244.16666666666
2972,2023-08-22 01:14:00+02:00,0.0,2.627,0.047,0.0126282894736841,4.409286,144176.75
2973,2023-08-22 01:15:00+02:00,0.0,2.621,0.045,0.0116282894736841,4.409286,144177.33333333334
2974,2023-08-22 01:16:00+02:00,0.0,2.636,0.061,0.0126282894736841,4.409286,144219.83333333334
2975,2023-08-22 01:17:00+02:00,0.0,2.622,0.051,0.0106282894736841,4.409286,144171.5
2976,2023-08-22 01:18:00+02:00,0.0,2.615,0.042,0.0096282894736841,4.409286,145254.5
2977,2023-08-22 01:19:00+02:00,0.0,2.614,0.041,0.0086282894736841,4.409286,144870.58333333334
2978,2023-08-22 01:20:00+02:00,0.0,2.623,0.05,0.0096282894736841,4.409286,144198.25
2979,2023-08-22 01:21:00+02:00,0.0,2.632,0.052,0.0126282894736841,4.409286,144187.83333333334
2980,2023-08-22 01:22:00+02:00,0.0,2.626,0.051,0.0116282894736841,4.409286,144187.75
2981,2023-08-22 01:23:00+02:00,0.0,2.634,0.056,0.0126282894736841,4.409286,144291.66666666666
2982,2023-08-22 01:24:00+02:00,0.0,2.626,0.05,0.0116282894736841,4.409286,144120.83333333334
2983,2023-08-22 01:25:00+02:00,0.0,2.617,0.042,0.0096282894736841,4.409286,144185.83333333334
2984,2023-08-22 01:26:00+02:00,0.0,2.632,0.052,0.0106282894736841,4.409286,144244.83333333334
2985,2023-08-22 01:27:00+02:00,0.0,2.625,0.049,0.0126282894736841,4.409286,144191.33333333334
2986,2023-08-22 01:28:00+02:00,0.0,2.623,0.049,0.0116282894736841,4.409286,144205.33333333334
2987,2023-08-22 01:29:00+02:00,0.0,2.631,0.055,0.0126282894736841,4.409286,144185.0
2988,2023-08-22 01:30:00+02:00,0.0,2.635,0.057,0.0126282894736841,4.409286,144191.0
2989,2023-08-22 01:31:00+02:00,0.0,2.63,0.055,0.0116282894736841,4.409286,144214.0
2990,2023-08-22 01:32:00+02:00,0.0,2.635,0.058,0.0126282894736841,4.409286,144210.16666666666
2991,2023-08-22 01:33:00+02:00,0.0,2.631,0.053,0.0126282894736841,4.409286,145565.0
2992,2023-08-22 01:34:00+02:00,0.0,2.637,0.056,0.0146282894736841,4.409286,144952.5
2993,2023-08-22 01:35:00+02:00,0.0,2.628,0.05,0.0136282894736841,4.409286,144200.08333333334
2994,2023-08-22 01:36:00+02:00,0.0,2.63,0.051,0.0126282894736841,4.409286,144172.75
2995,2023-08-22 01:37:00+02:00,0.0,2.636,0.057,0.0126282894736841,4.409286,144210.66666666666
2996,2023-08-22 01:38:00+02:00,0.0,2.646,0.066,0.0126282894736841,4.409286,144191.0
2997,2023-08-22 01:39:00+02:00,0.0,2.632,0.053,0.0126282894736841,4.409286,144184.75
2998,2023-08-22 01:40:00+02:00,0.0,2.623,0.045,0.0126282894736841,4.409286,144184.0
2999,2023-08-22 01:41:00+02:00,0.0,2.616,0.038,0.0126282894736841,4.409286,144182.16666666666
3000,2023-08-22 01:42:00+02:00,0.0,2.62,0.04,0.0126282894736841,4.409286,144195.25
3001,2023-08-22 01:43:00+02:00,0.0,2.623,0.045,0.0126282894736841,4.409286,144224.08333333334
3002,2023-08-22 01:44:00+02:00,0.0,2.631,0.055,0.0136282894736841,4.409286,144190.5
3003,2023-08-22 01:45:00+02:00,0.0,2.625,0.045,0.0126282894736841,4.409286,144184.83333333334
3004,2023-08-22 01:46:00+02:00,0.0,2.626,0.052,0.0116282894736841,4.409286,144206.83333333334
3005,2023-08-22 01:47:00+02:00,0.0,2.627,0.051,0.0126282894736841,4.409286,144171.16666666666
3006,2023-08-22 01:48:00+02:00,0.0,2.639,0.061,0.0136282894736841,4.409286,145456.66666666666
3007,2023-08-22 01:49:00+02:00,0.0,2.64,0.059,0.0146282894736841,4.409286,144752.16666666666
3008,2023-08-22 01:50:00+02:00,0.0,2.648,0.065,0.0136282894736841,4.409286,144190.33333333334
3009,2023-08-22 01:51:00+02:00,0.0,2.637,0.059,0.0126282894736841,4.409286,144200.41666666666
3010,2023-08-22 01:52:00+02:00,0.0,2.631,0.055,0.0136282894736841,4.409286,144211.66666666666
3011,2023-08-22 01:53:00+02:00,0.0,2.626,0.049,0.0116282894736841,4.409286,1027317.0
3012,2023-08-22 01:54:00+02:00,0.0,2.624,0.054,0.0106282894736841,4.409286,1367478.1666666667
3013,2023-08-22 01:55:00+02:00,0.0,2.623,0.047,0.0116282894736841,4.409286,1367797.9166666667
3014,2023-08-22 01:56:00+02:00,0.0,2.62,0.043,0.0116282894736841,4.409286,1367531.0
3015,2023-08-22 01:57:00+02:00,0.0,2.63,0.048,0.0126282894736841,4.409286,1367673.5
3016,2023-08-22 01:58:00+02:00,0.0,2.623,0.04,0.0126282894736841,4.409286,1367526.3333333333
3017,2023-08-22 01:59:00+02:00,0.0,2.625,0.047,0.0136282894736841,4.409286,1367863.1666666667
3018,2023-08-22 02:00:00+02:00,0.0,2.621,0.045,0.0139800664451827,4.409286,1367492.6666666667
3019,2023-08-22 02:01:00+02:00,0.0,2.618,0.043,0.0119800664451827,4.409286,1367606.0833333333
3020,2023-08-22 02:02:00+02:00,0.0,2.63,0.054,0.0129800664451827,4.409286,1367229.5833333333
3021,2023-08-22 02:03:00+02:00,0.0,2.632,0.054,0.0139800664451827,4.409286,5070232.923076923
3022,2023-08-22 02:04:00+02:00,0.0,2.636,0.06,0.0129800664451827,4.409286,9875356.833333334
3023,2023-08-22 02:05:00+02:00,0.0,2.629,0.053,0.0139800664451827,4.409286,9808964.083333334
3024,2023-08-22 02:06:00+02:00,0.0,2.636,0.056,0.0139800664451827,4.409286,9806590.583333334
3025,2023-08-22 02:07:00+02:00,0.0,2.629,0.049,0.0119800664451827,4.409286,9711938.75
3026,2023-08-22 02:08:00+02:00,0.0,2.64,0.058,0.0119800664451827,4.409286,9743642.25
3027,2023-08-22 02:09:00+02:00,0.0,2.651,0.06,0.0149800664451827,4.409286,9767777.666666666
3028,2023-08-22 02:10:00+02:00,0.0,2.643,0.062,0.0139800664451827,4.409286,9690549.0
3029,2023-08-22 02:11:00+02:00,0.0,2.633,0.062,0.0129800664451827,4.409286,9722947.25
3030,2023-08-22 02:12:00+02:00,0.0,2.624,0.047,0.0139800664451827,4.409286,9687692.583333334
3031,2023-08-22 02:13:00+02:00,0.0,2.634,0.056,0.0149800664451827,4.409286,9769172.083333334
3032,2023-08-22 02:14:00+02:00,0.0,2.632,0.055,0.0129800664451827,4.409286,9765817.333333334
3033,2023-08-22 02:15:00+02:00,0.0,2.628,0.051,0.0119800664451827,4.409286,9708735.583333334
3034,2023-08-22 02:16:00+02:00,0.0,2.639,0.062,0.0149800664451827,4.409286,9699578.0
3035,2023-08-22 02:17:00+02:00,0.0,2.631,0.055,0.0139800664451827,4.409286,9721052.416666666
3036,2023-08-22 02:18:00+02:00,0.0,2.63,0.057,0.0139800664451827,4.409286,9757461.583333334
3037,2023-08-22 02:19:00+02:00,0.0,2.637,0.055,0.0159800664451827,4.409286,9773857.75
3038,2023-08-22 02:20:00+02:00,0.0,2.636,0.061,0.0139800664451827,4.409286,9688225.083333334
3039,2023-08-22 02:21:00+02:00,0.0,2.63,0.056,0.0119800664451827,4.409286,9721003.25
3040,2023-08-22 02:22:00+02:00,0.0,2.642,0.063,0.0139800664451827,4.409286,9721122.25
3041,2023-08-22 02:23:00+02:00,0.0,2.632,0.055,0.0129800664451827,4.409286,9768043.166666666
3042,2023-08-22 02:24:00+02:00,0.0,2.632,0.055,0.0129800664451827,4.409286,9765551.166666666
3043,2023-08-22 02:25:00+02:00,0.0,2.637,0.055,0.0139800664451827,4.409286,9703528.75
3044,2023-08-22 02:26:00+02:00,0.0,2.645,0.064,0.0149800664451827,4.409286,9719207.333333334
3045,2023-08-22 02:27:00+02:00,0.0,2.635,0.063,0.0139800664451827,4.409286,9683586.083333334
3046,2023-08-22 02:28:00+02:00,0.0,2.636,0.061,0.0139800664451827,4.409286,9768352.083333334
3047,2023-08-22 02:29:00+02:00,0.0,2.64,0.061,0.0139800664451827,4.409286,9749536.0
3048,2023-08-22 02:30:00+02:00,0.0,2.643,0.062,0.0129800664451827,4.409286,9704387.75
3049,2023-08-22 02:31:00+02:00,0.0,2.628,0.049,0.0139800664451827,4.409286,9693265.666666666
3050,2023-08-22 02:32:00+02:00,0.0,2.637,0.061,0.0129800664451827,4.409286,9697643.916666666
3051,2023-08-22 02:33:00+02:00,0.0,2.645,0.067,0.0139800664451827,4.409286,9862914.25
3052,2023-08-22 02:34:00+02:00,0.0,2.648,0.062,0.0139800664451827,4.409286,10257940.5
3053,2023-08-22 02:35:00+02:00,0.0,2.648,0.064,0.0149800664451827,4.409286,6873225.0
3054,2023-08-22 02:36:00+02:00,0.0,2.633,0.055,0.0149800664451827,4.409286,3671830.5833333335
3055,2023-08-22 02:37:00+02:00,0.0,2.64,0.059,0.0149800664451827,4.409286,3476244.4166666665
3056,2023-08-22 02:38:00+02:00,0.0,2.641,0.062,0.0149800664451827,4.409286,3501815.833333333
3057,2023-08-22 02:39:00+02:00,0.0,2.639,0.057,0.0139800664451827,4.409286,3470462.25
3058,2023-08-22 02:40:00+02:00,0.0,2.636,0.058,0.0119800664451827,4.409286,3491881.25
3059,2023-08-22 02:41:00+02:00,0.0,2.633,0.061,0.0099800664451827,4.409286,3476901.4166666665
3060,2023-08-22 02:42:00+02:00,0.0,2.637,0.059,0.0119800664451827,4.409286,3504989.0
3061,2023-08-22 02:43:00+02:00,0.0,2.631,0.055,0.0119800664451827,4.409286,3500169.0
3062,2023-08-22 02:44:00+02:00,0.0,2.631,0.054,0.0139800664451827,4.409286,3701684.3333333335
3063,2023-08-22 02:45:00+02:00,0.0,2.62,0.041,0.0139800664451827,4.409286,3507829.833333333
3064,2023-08-22 02:46:00+02:00,0.0,2.645,0.069,0.0159800664451827,4.409286,3504725.583333333
3065,2023-08-22 02:47:00+02:00,0.0,2.642,0.057,0.0149800664451827,4.409286,3475551.833333333
3066,2023-08-22 02:48:00+02:00,0.0,2.633,0.058,0.0139800664451827,4.409286,3496956.5
3067,2023-08-22 02:49:00+02:00,0.0,2.631,0.055,0.0139800664451827,4.409286,3451782.6666666665
3068,2023-08-22 02:50:00+02:00,0.0,2.641,0.062,0.0149800664451827,4.409286,3322610.0
3069,2023-08-22 02:51:00+02:00,0.0,2.631,0.05,0.0129800664451827,4.409286,3289470.333333333
3070,2023-08-22 02:52:00+02:00,0.0,2.652,0.076,0.0159800664451827,4.409286,2151376.9166666665
3071,2023-08-22 02:53:00+02:00,0.0,2.63,0.052,0.0139800664451827,4.409286,2069464.5833333333
3072,2023-08-22 02:54:00+02:00,0.0,2.625,0.049,0.0119800664451827,4.409286,2095329.9166666667
3073,2023-08-22 02:55:00+02:00,0.0,2.637,0.06,0.0129800664451827,4.409286,2071813.9166666667
3074,2023-08-22 02:56:00+02:00,0.0,2.631,0.053,0.0119800664451827,4.409286,2102203.5
3075,2023-08-22 02:57:00+02:00,0.0,2.636,0.058,0.0119800664451827,4.409286,2073783.5
3076,2023-08-22 02:58:00+02:00,0.0,2.63,0.053,0.0139800664451827,4.409286,2128014.333333333
3077,2023-08-22 02:59:00+02:00,0.0,2.634,0.058,0.0139800664451827,4.409286,2211816.833333333
3078,2023-08-22 03:00:00+02:00,0.0,2.639,0.059,0.0151033333333334,4.409286,2075484.5833333333
3079,2023-08-22 03:01:00+02:00,0.0,2.639,0.06,0.0141033333333334,4.409286,2081877.1666666667
3080,2023-08-22 03:02:00+02:00,0.0,2.636,0.058,0.0141033333333334,4.409286,2087957.0833333333
3081,2023-08-22 03:03:00+02:00,0.0,2.642,0.063,0.0141033333333334,4.409286,2072680.5833333333
3082,2023-08-22 03:04:00+02:00,0.0,2.64,0.064,0.0121033333333334,4.409286,2073578.1666666667
3083,2023-08-22 03:05:00+02:00,0.0,2.635,0.055,0.0141033333333334,4.409286,2072712.9166666667
3084,2023-08-22 03:06:00+02:00,0.0,2.63,0.055,0.0141033333333334,4.409286,2082434.5833333333
3085,2023-08-22 03:07:00+02:00,0.0,2.649,0.067,0.0161033333333334,4.409286,2066834.75
3086,2023-08-22 03:08:00+02:00,0.0,2.639,0.058,0.0161033333333334,4.409286,2072542.0
3087,2023-08-22 03:09:00+02:00,0.0,2.65,0.056,0.0171033333333334,4.409286,2073263.0833333333
3088,2023-08-22 03:10:00+02:00,0.0,2.642,0.06,0.0151033333333334,4.409286,2083481.5
3089,2023-08-22 03:11:00+02:00,0.0,2.643,0.065,0.0131033333333334,4.409286,2066607.75
3090,2023-08-22 03:12:00+02:00,0.0,2.643,0.065,0.0121033333333334,4.409286,2072976.6666666667
3091,2023-08-22 03:13:00+02:00,0.0,2.647,0.063,0.0141033333333334,4.409286,2074401.25
3092,2023-08-22 03:14:00+02:00,0.0,2.651,0.067,0.0151033333333334,4.409286,2082781.5
3093,2023-08-22 03:15:00+02:00,0.0,2.625,0.046,0.0141033333333334,4.409286,2065575.8333333333
3094,2023-08-22 03:16:00+02:00,0.0,2.638,0.055,0.0141033333333334,4.409286,2074542.75
3095,2023-08-22 03:17:00+02:00,0.0,2.651,0.06,0.0141033333333334,4.409286,2059780.6666666667
3096,2023-08-22 03:18:00+02:00,0.0,2.645,0.067,0.0141033333333334,4.409286,2102113.083333333
3097,2023-08-22 03:19:00+02:00,0.0,2.642,0.06,0.0141033333333334,4.409286,2063191.8333333333
3098,2023-08-22 03:20:00+02:00,0.0,2.641,0.059,0.0141033333333334,4.409286,2085062.75
3099,2023-08-22 03:21:00+02:00,0.0,2.633,0.059,0.0141033333333334,4.409286,2070370.25
3100,2023-08-22 03:22:00+02:00,0.0,2.657,0.069,0.0151033333333334,4.409286,2096452.5
3101,2023-08-22 03:23:00+02:00,0.0,2.639,0.064,0.0131033333333334,4.409286,2070742.0833333333
3102,2023-08-22 03:24:00+02:00,0.0,2.636,0.058,0.0131033333333334,4.409286,2086231.5
3103,2023-08-22 03:25:00+02:00,0.0,2.639,0.058,0.0141033333333334,4.409286,2068997.9166666667
3104,2023-08-22 03:26:00+02:00,0.0,2.636,0.056,0.0131033333333334,4.409286,2095264.0833333333
3105,2023-08-22 03:27:00+02:00,0.0,2.636,0.059,0.0121033333333334,4.409286,2063743.0833333333
3106,2023-08-22 03:28:00+02:00,0.0,2.643,0.057,0.0121033333333334,4.409286,2117670.5
3107,2023-08-22 03:29:00+02:00,0.0,2.626,0.055,0.0111033333333334,4.409286,2100668.6666666665
3108,2023-08-22 03:30:00+02:00,0.0,2.633,0.061,0.0111033333333334,4.409286,2091245.5
3109,2023-08-22 03:31:00+02:00,0.0,2.633,0.055,0.0121033333333334,4.409286,2094217.5833333333
3110,2023-08-22 03:32:00+02:00,0.0,2.641,0.065,0.0121033333333334,4.409286,2077257.75
3111,2023-08-22 03:33:00+02:00,0.0,2.646,0.067,0.0131033333333334,4.409286,2101389.583333333
3112,2023-08-22 03:34:00+02:00,0.0,2.639,0.063,0.0131033333333334,4.409286,2088218.1666666667
3113,2023-08-22 03:35:00+02:00,0.0,2.628,0.052,0.0131033333333334,4.409286,2091801.3333333333
3114,2023-08-22 03:36:00+02:00,0.0,2.632,0.056,0.0131033333333334,4.409286,2070583.1666666667
3115,2023-08-22 03:37:00+02:00,0.0,2.642,0.067,0.0141033333333334,4.409286,2094209.9166666667
3116,2023-08-22 03:38:00+02:00,0.0,2.642,0.066,0.0131033333333334,4.409286,2083111.9166666667
3117,2023-08-22 03:39:00+02:00,0.0,2.627,0.054,0.0121033333333334,4.409286,2089029.8333333333
3118,2023-08-22 03:40:00+02:00,0.0,2.629,0.054,0.0121033333333334,4.409286,2072015.0833333333
3119,2023-08-22 03:41:00+02:00,0.0,2.643,0.061,0.0131033333333334,4.409286,2093573.8333333333
3120,2023-08-22 03:42:00+02:00,0.0,2.634,0.061,0.0131033333333334,4.409286,2081353.75
3121,2023-08-22 03:43:00+02:00,0.0,2.643,0.067,0.0141033333333334,4.409286,2087332.25
3122,2023-08-22 03:44:00+02:00,0.0,2.659,0.072,0.0161033333333334,4.409286,2073732.75
3123,2023-08-22 03:45:00+02:00,0.0,2.632,0.053,0.0141033333333334,4.409286,2091288.3333333333
3124,2023-08-22 03:46:00+02:00,0.0,2.63,0.057,0.0131033333333334,4.409286,2084093.3333333333
3125,2023-08-22 03:47:00+02:00,0.0,2.626,0.053,0.0131033333333334,4.409286,2088905.4166666667
3126,2023-08-22 03:48:00+02:00,0.0,2.63,0.057,0.0131033333333334,4.409286,2073668.4166666667
3127,2023-08-22 03:49:00+02:00,0.0,2.624,0.049,0.0131033333333334,4.409286,2092717.25
3128,2023-08-22 03:50:00+02:00,0.0,2.621,0.05,0.0131033333333334,4.409286,2091071.5
3129,2023-08-22 03:51:00+02:00,0.0,2.617,0.044,0.0131033333333334,4.409286,2088594.3333333333
3130,2023-08-22 03:52:00+02:00,0.0,2.619,0.044,0.0121033333333334,4.409286,2081006.3333333333
3131,2023-08-22 03:53:00+02:00,0.0,2.62,0.046,0.0111033333333334,4.409286,2096892.1666666667
3132,2023-08-22 03:54:00+02:00,0.0,2.615,0.043,0.0101033333333334,4.409286,2091821.9166666667
3133,2023-08-22 03:55:00+02:00,0.0,2.622,0.051,0.0101033333333334,4.409286,2097790.75
3134,2023-08-22 03:56:00+02:00,0.0,2.631,0.056,0.0111033333333334,4.409286,2077081.5833333333
3135,2023-08-22 03:57:00+02:00,0.0,2.626,0.048,0.0111033333333334,4.409286,2095100.5
3136,2023-08-22 03:58:00+02:00,0.0,2.622,0.044,0.0121033333333334,4.409286,2087791.1666666667
3137,2023-08-22 03:59:00+02:00,0.0,2.626,0.049,0.0131033333333334,4.409286,2093072.9166666667
3138,2023-08-22 04:00:00+02:00,0.0,2.626,0.052,0.0132333333333331,4.409286,2094211.1666666667
3139,2023-08-22 04:01:00+02:00,0.0,2.625,0.052,0.0122333333333331,4.409286,2100123.5
3140,2023-08-22 04:02:00+02:00,0.0,2.628,0.055,0.0122333333333331,4.409286,2091728.3333333333
3141,2023-08-22 04:03:00+02:00,0.0,2.629,0.055,0.0122333333333331,4.409286,2077484.1666666667
3142,2023-08-22 04:04:00+02:00,0.0,2.634,0.061,0.0132333333333331,4.409286,2089892.3333333333
3143,2023-08-22 04:05:00+02:00,0.0,2.628,0.057,0.0112333333333331,4.409286,2075600.5833333333
3144,2023-08-22 04:06:00+02:00,0.0,2.631,0.061,0.0122333333333331,4.409286,2097086.0833333333
3145,2023-08-22 04:07:00+02:00,0.0,2.622,0.053,0.0102333333333331,4.409286,2066537.9166666667
3146,2023-08-22 04:08:00+02:00,0.0,2.63,0.054,0.0112333333333331,4.409286,2081934.4166666667
3147,2023-08-22 04:09:00+02:00,0.0,2.645,0.065,0.0132333333333331,4.409286,2067327.4166666667
3148,2023-08-22 04:10:00+02:00,0.0,2.641,0.069,0.0132333333333331,4.409286,2092899.0833333333
3149,2023-08-22 04:11:00+02:00,0.0,2.636,0.062,0.0132333333333331,4.409286,2060020.5833333333
3150,2023-08-22 04:12:00+02:00,0.0,2.622,0.05,0.0122333333333331,4.409286,2083713.0833333333
