timestamp,Packet loss %:ALL:SD:AVG:percentage,Delay (avg):ALL:SD:AVG:millisecond,Jitter (avg):ALL:SD:AVG:millisecond,Congestion:ALL:SD:AVG:millisecond,MOS:TWAMP:SD:AVG:number,RX
2023-08-21 02:04:00+02:00,0.06,2.624,0.047,0.01410299,4.409286,3489794.1666666665
2023-08-21 02:05:00+02:00,0.05,2.634,0.056,0.01510299,4.409286,3479323.4166666665
2023-08-21 02:06:00+02:00,0.05,2.632,0.055,0.01310299,4.409286,3506174.5
2023-08-21 02:07:00+02:00,0.05,2.628,0.051,0.01210299,4.409286,3489671.6666666665
2023-08-21 02:08:00+02:00,0.05,2.639,0.062,0.01510299,4.409286,3501130.1666666665
2023-08-21 02:09:00+02:00,0.05,2.631,0.055,0.01410299,4.409286,3497290.6666666665
2023-08-21 02:10:00+02:00,0.05,2.63,0.057,0.01410299,4.409286,3487709.5
2023-08-21 02:11:00+02:00,0.05,2.637,0.055,0.01610299,4.409286,3491550.5
2023-08-21 02:12:00+02:00,0.05,2.636,0.061,0.01410299,4.409286,3475016.0
2023-08-21 02:13:00+02:00,0.05,2.63,0.056,0.01210299,4.409286,3494527.1666666665
2023-08-21 02:14:00+02:00,0.05,2.642,0.063,0.01410299,4.409286,3487872.333333333
2023-08-21 02:15:00+02:00,0.05,2.632,0.055,0.01310299,4.409286,3486021.083333333
2023-08-21 02:16:00+02:00,0.05,2.632,0.055,0.01310299,4.409286,3470406.4166666665
2023-08-21 02:17:00+02:00,0.05,2.637,0.055,0.01410299,4.409286,3489034.75
2023-08-21 02:18:00+02:00,0.05,2.645,0.064,0.01510299,4.409286,3482719.5
2023-08-21 02:19:00+02:00,0.05,2.635,0.063,0.01410299,4.409286,3484421.583333333
2023-08-21 02:20:00+02:00,0.05,2.636,0.061,0.01410299,4.409286,3471659.583333333
2023-08-21 02:21:00+02:00,0.05,2.64,0.061,0.01410299,4.409286,3488074.0
2023-08-21 02:22:00+02:00,0.05,2.643,0.062,0.01310299,4.409286,3480646.4166666665
2023-08-21 02:23:00+02:00,0.05,2.628,0.049,0.01410299,4.409286,3481023.833333333
2023-08-21 02:24:00+02:00,0.05,2.637,0.061,0.01310299,4.409286,3473818.333333333
2023-08-21 02:25:00+02:00,0.05,2.645,0.067,0.01410299,4.409286,3487822.1666666665
2023-08-21 02:26:00+02:00,0.05,2.648,0.062,0.01410299,4.409286,3482332.083333333
2023-08-21 02:27:00+02:00,0.05,2.648,0.064,0.01510299,4.409286,3482489.4166666665
2023-08-21 02:28:00+02:00,0.05,2.633,0.055,0.01510299,4.409286,3473447.083333333
2023-08-21 02:29:00+02:00,0.05,2.64,0.059,0.01510299,4.409286,3486538.5
2023-08-21 02:30:00+02:00,0.05,2.641,0.062,0.01510299,4.409286,3491580.0
2023-08-21 02:31:00+02:00,0.05,2.639,0.057,0.01410299,4.409286,3490772.083333333
2023-08-21 02:32:00+02:00,0.05,2.636,0.058,0.01210299,4.409286,3474799.6666666665
2023-08-21 02:33:00+02:00,0.05,2.633,0.061,0.01010299,4.409286,3502730.6666666665
2023-08-21 02:34:00+02:00,0.05,2.637,0.059,0.01210299,4.409286,3487871.75
2023-08-21 02:35:00+02:00,0.05,2.631,0.055,0.01210299,4.409286,3486429.6666666665
2023-08-21 02:36:00+02:00,0.05,2.631,0.054,0.01410299,4.409286,3491954.0
2023-08-21 02:37:00+02:00,0.05,2.62,0.041,0.01410299,4.409286,3498221.833333333
2023-08-21 02:38:00+02:00,0.1,2.645,0.069,0.01610299,4.409286,3483327.25
2023-08-21 02:39:00+02:00,0.1,2.642,0.057,0.01510299,4.409286,3484834.0
2023-08-21 02:40:00+02:00,0.1,2.633,0.058,0.01410299,4.409286,3482809.5
2023-08-21 02:41:00+02:00,0.1,2.631,0.055,0.01410299,4.409286,3524597.6666666665
2023-08-21 02:42:00+02:00,0.05,2.641,0.062,0.01510299,4.409286,3499983.333333333
2023-08-21 02:43:00+02:00,0.05,2.631,0.05,0.01310299,4.409286,3507813.083333333
2023-08-21 02:44:00+02:00,0.05,2.652,0.076,0.01610299,4.409286,3487949.583333333
2023-08-21 02:45:00+02:00,0.1,2.63,0.052,0.01410299,4.409286,3509220.583333333
2023-08-21 02:46:00+02:00,0.1,2.625,0.049,0.01210299,4.409286,3507445.6666666665
2023-08-21 02:47:00+02:00,0.1,2.637,0.06,0.01310299,4.409286,3494009.1666666665
2023-08-21 02:48:00+02:00,0.1,2.631,0.053,0.01210299,4.409286,3494320.1666666665
2023-08-21 02:49:00+02:00,0.1,2.636,0.058,0.01210299,4.409286,3492605.333333333
2023-08-21 02:50:00+02:00,0.05,2.63,0.053,0.01410299,4.409286,3500937.6666666665
2023-08-21 02:51:00+02:00,0.05,2.634,0.058,0.01410299,4.409286,3489242.1666666665
2023-08-21 02:52:00+02:00,0.05,2.639,0.059,0.01410299,4.409286,3491360.4166666665
2023-08-21 02:53:00+02:00,0.05,2.639,0.06,0.01310299,4.409286,3491609.5
2023-08-21 02:54:00+02:00,0.05,2.636,0.058,0.01310299,4.409286,3499170.75
2023-08-21 02:55:00+02:00,0.05,2.642,0.063,0.01310299,4.409286,3487572.6666666665
2023-08-21 02:56:00+02:00,0.05,2.64,0.064,0.01110299,4.409286,3479214.333333333
2023-08-21 02:57:00+02:00,0.05,2.635,0.055,0.01310299,4.409286,3504589.083333333
2023-08-21 02:58:00+02:00,0.05,2.63,0.055,0.01310299,4.409286,3489781.9166666665
2023-08-21 02:59:00+02:00,0.05,2.649,0.067,0.01510299,4.409286,3500605.083333333
2023-08-21 03:00:00+02:00,0.05,2.639,0.058,0.016293333,4.409286,3491398.583333333
2023-08-21 03:01:00+02:00,0.05,2.65,0.056,0.017293333,4.409286,3491446.5
2023-08-21 03:02:00+02:00,0.05,2.642,0.06,0.015293333,4.409286,3487340.333333333
2023-08-21 03:03:00+02:00,0.05,2.643,0.065,0.013293333,4.409286,3507826.75
2023-08-21 03:04:00+02:00,0.05,2.643,0.065,0.012293333,4.409286,3486431.583333333
2023-08-21 03:05:00+02:00,0.05,2.647,0.063,0.014293333,4.409286,3508701.4166666665
2023-08-21 03:06:00+02:00,0.05,2.651,0.067,0.015293333,4.409286,3499967.25
2023-08-21 03:07:00+02:00,0.05,2.625,0.046,0.014293333,4.409286,3498516.6666666665
2023-08-21 03:08:00+02:00,0.05,2.638,0.055,0.014293333,4.409286,3479213.75
2023-08-21 03:09:00+02:00,0.05,2.651,0.06,0.014293333,4.409286,3512903.333333333
2023-08-21 03:10:00+02:00,0.05,2.645,0.067,0.014293333,4.409286,3496720.0
2023-08-21 03:11:00+02:00,0.1,2.642,0.06,0.014293333,4.409286,3503200.75
2023-08-21 03:12:00+02:00,0.1,2.641,0.059,0.014293333,4.409286,3476299.5
2023-08-21 03:13:00+02:00,0.05,2.633,0.059,0.014293333,4.409286,3510739.333333333
2023-08-21 03:14:00+02:00,0.05,2.657,0.069,0.015293333,4.409286,3490507.75
2023-08-21 03:15:00+02:00,0.05,2.639,0.064,0.013293333,4.409286,3522370.333333333
2023-08-21 03:16:00+02:00,0.05,2.636,0.058,0.013293333,4.409286,3498294.1666666665
2023-08-21 03:17:00+02:00,0.05,2.639,0.058,0.014293333,4.409286,3481553.5
2023-08-21 03:18:00+02:00,0.05,2.636,0.056,0.013293333,4.409286,3509761.9166666665
2023-08-21 03:19:00+02:00,0.05,2.636,0.059,0.012293333,4.409286,3474494.4166666665
2023-08-21 03:20:00+02:00,0.05,2.643,0.057,0.012293333,4.409286,3498322.0
2023-08-21 03:21:00+02:00,0.05,2.626,0.055,0.011293333,4.409286,3478208.5
2023-08-21 03:22:00+02:00,0.05,2.633,0.061,0.011293333,4.409286,3506288.833333333
2023-08-21 03:23:00+02:00,0.05,2.633,0.055,0.012293333,4.409286,3468844.0
2023-08-21 03:24:00+02:00,0.05,2.641,0.065,0.012293333,4.409286,3490474.4166666665
2023-08-21 03:25:00+02:00,0.05,2.646,0.067,0.013293333,4.409286,3475550.6666666665
2023-08-21 03:26:00+02:00,0.05,2.639,0.063,0.013293333,4.409286,3505397.5
2023-08-21 03:27:00+02:00,0.05,2.628,0.052,0.013293333,4.409286,3466072.1666666665
2023-08-21 03:28:00+02:00,0.05,2.632,0.056,0.013293333,4.409286,3491600.833333333
2023-08-21 03:29:00+02:00,0.05,2.642,0.067,0.014293333,4.409286,3473450.0
2023-08-21 03:30:00+02:00,0.05,2.642,0.066,0.013293333,4.409286,3500475.083333333
2023-08-21 03:31:00+02:00,0.05,2.627,0.054,0.012293333,4.409286,3469736.75
2023-08-21 03:32:00+02:00,0.05,2.629,0.054,0.012293333,4.409286,3485884.583333333
2023-08-21 03:33:00+02:00,0.05,2.643,0.061,0.013293333,4.409286,3481985.25
2023-08-21 03:34:00+02:00,0.05,2.634,0.061,0.013293333,4.409286,3500073.833333333
2023-08-21 03:35:00+02:00,0.05,2.643,0.067,0.014293333,4.409286,3472961.1666666665
2023-08-21 03:36:00+02:00,0.05,2.659,0.072,0.016293333,4.409286,3485689.9166666665
2023-08-21 03:37:00+02:00,0.05,2.632,0.053,0.014293333,4.409286,3488023.75
2023-08-21 03:38:00+02:00,0.05,2.63,0.057,0.013293333,4.409286,3502704.333333333
2023-08-21 03:39:00+02:00,0.05,2.626,0.053,0.013293333,4.409286,3483479.333333333
2023-08-21 03:40:00+02:00,0.05,2.63,0.057,0.013293333,4.409286,3489721.4166666665
2023-08-21 03:41:00+02:00,0.05,2.624,0.049,0.013293333,4.409286,3491133.083333333
2023-08-21 03:42:00+02:00,0.05,2.621,0.05,0.013293333,4.409286,3504279.25
2023-08-21 03:43:00+02:00,0.05,2.617,0.044,0.013293333,4.409286,3484837.833333333
2023-08-21 03:44:00+02:00,0.1,2.619,0.044,0.012293333,4.409286,3497059.25
2023-08-21 03:45:00+02:00,0.1,2.62,0.046,0.011293333,4.409286,3486667.0
2023-08-21 03:46:00+02:00,0.1,2.615,0.043,0.010293333,4.409286,3504584.0
2023-08-21 03:47:00+02:00,0.1,2.622,0.051,0.010293333,4.409286,3477694.9166666665
2023-08-21 03:48:00+02:00,0.1,2.631,0.056,0.011293333,4.409286,3497185.333333333
2023-08-21 03:49:00+02:00,0.05,2.626,0.048,0.011293333,4.409286,3506225.0
2023-08-21 03:50:00+02:00,0.05,2.622,0.044,0.012293333,4.409286,3509305.1666666665
2023-08-21 03:51:00+02:00,0.05,2.626,0.049,0.013293333,4.409286,3481470.25
2023-08-21 03:52:00+02:00,0.05,2.626,0.052,0.012293333,4.409286,3495389.083333333
2023-08-21 03:53:00+02:00,0.05,2.625,0.052,0.011293333,4.409286,3488506.083333333
2023-08-21 03:54:00+02:00,0.05,2.628,0.055,0.011293333,4.409286,3500897.1666666665
2023-08-21 03:55:00+02:00,0.05,2.629,0.055,0.011293333,4.409286,3483770.083333333
2023-08-21 03:56:00+02:00,0.05,2.634,0.061,0.012293333,4.409286,3482687.6666666665
2023-08-21 03:57:00+02:00,0.05,2.628,0.057,0.010293333,4.409286,3482575.5
2023-08-21 03:58:00+02:00,0.05,2.631,0.061,0.011293333,4.409286,3492917.5
2023-08-21 03:59:00+02:00,0.05,2.622,0.053,0.009293333,4.409286,3477503.1666666665
2023-08-21 04:00:00+02:00,0.05,2.63,0.054,0.01134,4.409286,3477893.0
2023-08-21 04:01:00+02:00,0.05,2.645,0.065,0.01334,4.409286,3488140.25
2023-08-21 04:02:00+02:00,0.05,2.641,0.069,0.01334,4.409286,3490899.083333333
2023-08-21 04:03:00+02:00,0.05,2.636,0.062,0.01334,4.409286,3479039.5
2023-08-21 04:04:00+02:00,0.05,2.622,0.05,0.01234,4.409286,3478320.25
2023-08-21 04:05:00+02:00,0.05,2.618,0.044,0.01334,4.409286,3489665.833333333
2023-08-21 04:06:00+02:00,0.05,2.63,0.056,0.01434,4.409286,3488380.6666666665
2023-08-21 04:07:00+02:00,0.05,2.627,0.052,0.01434,4.409286,3481752.5
2023-08-21 04:08:00+02:00,0.05,2.621,0.049,0.01334,4.409286,3477003.0
2023-08-21 04:09:00+02:00,0.05,2.629,0.057,0.01234,4.409286,3488734.583333333
2023-08-21 04:10:00+02:00,0.05,2.627,0.055,0.01134,4.409286,3487622.75
2023-08-21 04:11:00+02:00,0.05,2.625,0.055,0.00934,4.409286,3487359.083333333
2023-08-21 04:12:00+02:00,0.05,2.621,0.052,0.00934,4.409286,3485975.9166666665
2023-08-21 04:13:00+02:00,0.05,2.634,0.06,0.01034,4.409286,3491353.1666666665
2023-08-21 04:14:00+02:00,0.05,2.652,0.069,0.01334,4.409286,3495151.25
2023-08-21 04:15:00+02:00,0.05,2.632,0.059,0.01234,4.409286,3483848.333333333
2023-08-21 04:16:00+02:00,0.05,2.63,0.058,0.01234,4.409286,3481818.75
2023-08-21 04:17:00+02:00,0.05,2.621,0.051,0.01234,4.409286,3500712.5
2023-08-21 04:18:00+02:00,0.05,2.622,0.051,0.01234,4.409286,3490738.4166666665
2023-08-21 04:19:00+02:00,0.05,2.615,0.041,0.01234,4.409286,3486163.4166666665
2023-08-21 04:20:00+02:00,0.05,2.625,0.056,0.01234,4.409286,3479983.083333333
2023-08-21 04:21:00+02:00,0.05,2.63,0.059,0.01234,4.409286,3492610.4166666665
2023-08-21 04:22:00+02:00,0.05,2.618,0.043,0.01334,4.409286,3508700.9166666665
2023-08-21 04:23:00+02:00,0.05,2.614,0.044,0.01134,4.409286,3497463.333333333
2023-08-21 04:24:00+02:00,0.05,2.61,0.035,0.01134,4.409286,3478772.1666666665
2023-08-21 04:25:00+02:00,0.05,2.621,0.045,0.01334,4.409286,3499023.75
2023-08-21 04:26:00+02:00,0.05,2.62,0.047,0.01234,4.409286,3485165.833333333
2023-08-21 04:27:00+02:00,0.05,2.621,0.044,0.01234,4.409286,3489154.333333333
2023-08-21 04:28:00+02:00,0.05,2.633,0.063,0.01434,4.409286,3478915.4166666665
2023-08-21 04:29:00+02:00,0.05,2.628,0.051,0.01434,4.409286,3499283.4166666665
2023-08-21 04:30:00+02:00,0.05,2.618,0.046,0.01134,4.409286,3478153.25
2023-08-21 04:31:00+02:00,0.05,2.621,0.046,0.01234,4.409286,3483747.5
2023-08-21 04:32:00+02:00,0.05,2.618,0.045,0.01134,4.409286,3470040.25
2023-08-21 04:33:00+02:00,0.05,2.607,0.032,0.01034,4.409286,3491900.833333333
2023-08-21 04:34:00+02:00,0.05,2.619,0.044,0.01034,4.409286,3479381.0
2023-08-21 04:35:00+02:00,0.05,2.613,0.038,0.01134,4.409286,3484784.583333333
2023-08-21 04:36:00+02:00,0.05,2.619,0.047,0.01034,4.409286,3465192.083333333
2023-08-21 04:37:00+02:00,0.05,2.623,0.052,0.01134,4.409286,3496255.6666666665
2023-08-21 04:38:00+02:00,0.1,2.643,0.065,0.01234,4.409286,3479497.333333333
2023-08-21 04:39:00+02:00,0.1,2.66,0.072,0.01334,4.409286,3485256.5
2023-08-21 04:40:00+02:00,0.05,2.623,0.048,0.00934,4.409286,3464858.083333333
2023-08-21 04:41:00+02:00,0.05,2.616,0.043,0.00934,4.409286,3496417.1666666665
2023-08-21 04:42:00+02:00,0.05,2.621,0.049,0.01034,4.409286,3473013.9166666665
2023-08-21 04:43:00+02:00,0.05,2.608,0.036,0.01034,4.409286,3489457.9166666665
2023-08-21 04:44:00+02:00,0.05,2.621,0.042,0.01234,4.409286,3463171.4166666665
2023-08-21 04:45:00+02:00,0.1,2.616,0.042,0.01234,4.409286,3504901.333333333
2023-08-21 04:46:00+02:00,0.1,2.621,0.046,0.01134,4.409286,3486991.0
2023-08-21 04:47:00+02:00,0.1,2.616,0.041,0.01134,4.409286,3493762.333333333
2023-08-21 04:48:00+02:00,0.1,2.618,0.045,0.01134,4.409286,3474983.9166666665
2023-08-21 04:49:00+02:00,0.1,2.617,0.04,0.01134,4.409286,3504255.4166666665
2023-08-21 04:50:00+02:00,0.05,2.607,0.036,0.00934,4.409286,3481976.25
2023-08-21 04:51:00+02:00,0.05,2.605,0.032,0.00834,4.409286,3502611.4166666665
2023-08-21 04:52:00+02:00,0.05,2.604,0.031,0.00834,4.409286,3470888.75
2023-08-21 04:53:00+02:00,0.05,2.608,0.035,0.00834,4.409286,3502765.083333333
2023-08-21 04:54:00+02:00,0.05,2.613,0.043,0.01034,4.409286,3484790.083333333
2023-08-21 04:55:00+02:00,0.05,2.612,0.041,0.01134,4.409286,3495144.333333333
2023-08-21 04:56:00+02:00,0.05,2.608,0.033,0.01134,4.409286,3493371.083333333
2023-08-21 04:57:00+02:00,0.05,2.627,0.052,0.01234,4.409286,3521260.4166666665
2023-08-21 04:58:00+02:00,0.05,2.61,0.036,0.01034,4.409286,3519066.083333333
2023-08-21 04:59:00+02:00,0.05,2.609,0.037,0.01034,4.409286,3484635.5
2023-08-21 05:00:00+02:00,0.05,2.616,0.045,0.011827243,4.409286,3509135.6666666665
2023-08-21 05:01:00+02:00,0.05,2.611,0.04,0.010827243,4.409286,3487881.6666666665
2023-08-21 05:02:00+02:00,0.05,2.612,0.042,0.009827243,4.409286,3516753.5
2023-08-21 05:03:00+02:00,0.05,2.608,0.037,0.008827243,4.409286,3485880.75
2023-08-21 05:04:00+02:00,0.05,2.61,0.041,0.008827243,4.409286,3497265.083333333
2023-08-21 05:05:00+02:00,0.05,2.607,0.035,0.009827243,4.409286,3488845.833333333
2023-08-21 05:06:00+02:00,0.05,2.603,0.027,0.010827243,4.409286,3509810.75
2023-08-21 05:07:00+02:00,0.05,2.598,0.021,0.010827243,4.409286,3478600.25
2023-08-21 05:08:00+02:00,0.05,2.602,0.026,0.010827243,4.409286,3495504.833333333
2023-08-21 05:09:00+02:00,0.05,2.611,0.04,0.010827243,4.409286,3489366.0
2023-08-21 05:10:00+02:00,0.05,2.61,0.044,0.008827243,4.409286,3507923.5
2023-08-21 05:11:00+02:00,0.05,2.606,0.035,0.008827243,4.409286,3482638.0
2023-08-21 05:12:00+02:00,0.05,2.605,0.035,0.007827243,4.409286,3495239.75
2023-08-21 05:13:00+02:00,0.05,2.611,0.042,0.006827243,4.409286,3486709.25
2023-08-21 05:14:00+02:00,0.05,2.603,0.035,0.006827243,4.409286,3507303.0
2023-08-21 05:15:00+02:00,0.05,2.606,0.038,0.006827243,4.409286,3481784.6666666665
2023-08-21 05:16:00+02:00,0.05,2.605,0.036,0.007827243,4.409286,3495761.75
2023-08-21 05:17:00+02:00,0.05,2.611,0.044,0.008827243,4.409286,3488158.333333333
2023-08-21 05:18:00+02:00,0.05,2.605,0.031,0.008827243,4.409286,3510759.6666666665
2023-08-21 05:19:00+02:00,0.05,2.609,0.037,0.010827243,4.409286,3494293.25
2023-08-21 05:20:00+02:00,0.05,2.609,0.035,0.011827243,4.409286,3494953.9166666665
2023-08-21 05:21:00+02:00,0.05,2.61,0.038,0.012827243,4.409286,3492544.333333333
2023-08-21 05:22:00+02:00,0.05,2.61,0.037,0.011827243,4.409286,3509744.833333333
2023-08-21 05:23:00+02:00,0.05,2.607,0.033,0.009827243,4.409286,3487716.6666666665
2023-08-21 05:24:00+02:00,0.05,2.605,0.036,0.008827243,4.409286,3502578.1666666665
2023-08-21 05:25:00+02:00,0.05,2.6,0.029,0.007827243,4.409286,3492510.6666666665
2023-08-21 05:26:00+02:00,0.05,2.599,0.03,0.006827243,4.409286,3510433.833333333
2023-08-21 05:27:00+02:00,0.05,2.595,0.024,0.005827243,4.409286,3484708.1666666665
2023-08-21 05:28:00+02:00,0.05,2.599,0.03,0.006827243,4.409286,3497290.333333333
2023-08-21 05:29:00+02:00,0.05,2.597,0.026,0.007827243,4.409286,3491732.0
2023-08-21 05:30:00+02:00,0.05,2.598,0.022,0.008827243,4.409286,3524397.9166666665
2023-08-21 05:31:00+02:00,0.05,2.599,0.024,0.008827243,4.409286,3480876.083333333
2023-08-21 05:32:00+02:00,0.05,2.604,0.034,0.009827243,4.409286,3502651.6666666665
2023-08-21 05:33:00+02:00,0.05,2.604,0.029,0.010827243,4.409286,3488334.833333333
2023-08-21 05:34:00+02:00,0.05,2.62,0.043,0.010827243,4.409286,3501614.5
2023-08-21 05:35:00+02:00,0.05,2.609,0.034,0.009827243,4.409286,3483131.0
2023-08-21 05:36:00+02:00,0.05,2.604,0.029,0.009827243,4.409286,3490344.833333333
2023-08-21 05:37:00+02:00,0.05,2.61,0.037,0.010827243,4.409286,3484972.25
2023-08-21 05:38:00+02:00,0.05,2.601,0.028,0.009827243,4.409286,3492478.4166666665
2023-08-21 05:39:00+02:00,0.05,2.597,0.022,0.009827243,4.409286,3480651.583333333
2023-08-21 05:40:00+02:00,0.05,2.599,0.02,0.010827243,4.409286,3478393.5
2023-08-21 05:41:00+02:00,0.05,2.596,0.018,0.010827243,4.409286,3487668.083333333
2023-08-21 05:42:00+02:00,0.05,2.597,0.019,0.010827243,4.409286,3493103.6666666665
2023-08-21 05:43:00+02:00,0.05,2.597,0.019,0.010827243,4.409286,3477912.1666666665
2023-08-21 05:44:00+02:00,0.05,2.595,0.017,0.009827243,4.409286,3477601.083333333
2023-08-21 05:45:00+02:00,0.1,2.595,0.018,0.009827243,4.409286,3487023.833333333
2023-08-21 05:46:00+02:00,0.1,2.601,0.03,0.008827243,4.409286,3489207.6666666665
2023-08-21 05:47:00+02:00,0.1,2.597,0.023,0.008827243,4.409286,3470850.75
2023-08-21 05:48:00+02:00,0.1,2.598,0.026,0.007827243,4.409286,3490217.0
2023-08-21 05:49:00+02:00,0.1,2.595,0.018,0.007827243,4.409286,3476037.833333333
2023-08-21 05:50:00+02:00,0.05,2.596,0.024,0.006827243,4.409286,3499652.333333333
2023-08-21 05:51:00+02:00,0.05,2.589,0.015,0.005827243,4.409286,3473235.0
2023-08-21 05:52:00+02:00,0.05,2.589,0.018,0.003827243,4.409286,3495406.9166666665
2023-08-21 05:53:00+02:00,0.05,2.595,0.025,0.005827243,4.409286,3490950.6666666665
2023-08-21 05:54:00+02:00,0.05,2.594,0.021,0.005827243,4.409286,3503508.583333333
2023-08-21 05:55:00+02:00,0.05,2.598,0.027,0.006827243,4.409286,3480656.4166666665
2023-08-21 05:56:00+02:00,0.05,2.598,0.025,0.007827243,4.409286,3491244.5
2023-08-21 05:57:00+02:00,0.05,2.601,0.028,0.009827243,4.409286,3489208.9166666665
2023-08-21 05:58:00+02:00,0.05,2.599,0.024,0.009827243,4.409286,3510363.5
2023-08-21 05:59:00+02:00,0.05,2.596,0.017,0.010827243,4.409286,3483690.0
2023-08-21 06:00:00+02:00,0.05,2.597,0.019,0.00985,4.409286,3491457.75
2023-08-21 06:01:00+02:00,0.05,2.614,0.047,0.00885,4.409286,3491416.5
2023-08-21 06:02:00+02:00,0.05,2.595,0.022,0.00785,4.409286,3505574.5
2023-08-21 06:03:00+02:00,0.05,2.594,0.022,0.00585,4.409286,3494280.833333333
2023-08-21 06:04:00+02:00,0.05,2.589,0.014,0.00585,4.409286,3498988.1666666665
2023-08-21 06:05:00+02:00,0.05,2.598,0.025,0.00685,4.409286,3506083.833333333
2023-08-21 06:06:00+02:00,0.05,2.61,0.037,0.00885,4.409286,3490289.6666666665
2023-08-21 06:07:00+02:00,0.05,2.601,0.029,0.00885,4.409286,3494871.833333333
2023-08-21 06:08:00+02:00,0.05,2.6,0.025,0.00985,4.409286,3473950.0
2023-08-21 06:09:00+02:00,0.05,2.613,0.034,0.01085,4.409286,3506814.75
2023-08-21 06:10:00+02:00,0.05,2.595,0.018,0.00985,4.409286,3486828.333333333
2023-08-21 06:11:00+02:00,0.05,2.601,0.029,0.00985,4.409286,3489531.9166666665
2023-08-21 06:12:00+02:00,0.05,2.597,0.021,0.00985,4.409286,3466551.4166666665
2023-08-21 06:13:00+02:00,0.05,2.592,0.014,0.00985,4.409286,3497880.833333333
2023-08-21 06:14:00+02:00,0.05,2.598,0.021,0.00985,4.409286,3481462.6666666665
2023-08-21 06:15:00+02:00,0.05,2.606,0.033,0.01085,4.409286,3488682.6666666665
2023-08-21 06:16:00+02:00,0.05,2.608,0.036,0.01085,4.409286,3470301.6666666665
2023-08-21 06:17:00+02:00,0.05,2.605,0.033,0.00885,4.409286,3498072.9166666665
2023-08-21 06:18:00+02:00,0.05,2.595,0.022,0.00785,4.409286,3478939.083333333
2023-08-21 06:19:00+02:00,0.05,2.602,0.033,0.00585,4.409286,3490933.25
2023-08-21 06:20:00+02:00,0.05,2.594,0.022,0.00585,4.409286,3466134.9166666665
2023-08-21 06:21:00+02:00,0.05,2.589,0.018,0.00485,4.409286,3500464.1666666665
2023-08-21 06:22:00+02:00,0.05,2.59,0.017,0.00585,4.409286,3479122.833333333
2023-08-21 06:23:00+02:00,0.05,2.594,0.021,0.00585,4.409286,3490894.833333333
2023-08-21 06:24:00+02:00,0.05,2.592,0.018,0.00685,4.409286,3466892.4166666665
2023-08-21 06:25:00+02:00,0.05,2.597,0.025,0.00785,4.409286,3498853.4166666665
2023-08-21 06:26:00+02:00,0.05,2.594,0.02,0.00785,4.409286,3491017.75
2023-08-21 06:27:00+02:00,0.05,2.602,0.026,0.00885,4.409286,3492419.6666666665
2023-08-21 06:28:00+02:00,0.05,2.595,0.022,0.00885,4.409286,3473652.833333333
2023-08-21 06:29:00+02:00,0.05,2.597,0.025,0.00785,4.409286,3500019.25
2023-08-21 06:30:00+02:00,0.05,2.6,0.029,0.00685,4.409286,3486654.0
2023-08-21 06:31:00+02:00,0.05,2.594,0.023,0.00685,4.409286,3493487.083333333
2023-08-21 06:32:00+02:00,0.05,2.59,0.017,0.00585,4.409286,3476138.6666666665
2023-08-21 06:33:00+02:00,0.05,2.592,0.018,0.00585,4.409286,3501455.083333333
2023-08-21 06:34:00+02:00,0.05,2.594,0.02,0.00785,4.409286,3483039.6666666665
2023-08-21 06:35:00+02:00,0.05,2.593,0.019,0.00685,4.409286,3493391.5
2023-08-21 06:36:00+02:00,0.05,2.591,0.017,0.00685,4.409286,3470148.083333333
2023-08-21 06:37:00+02:00,0.05,2.595,0.022,0.00685,4.409286,3519466.25
2023-08-21 06:38:00+02:00,0.05,2.591,0.016,0.00685,4.409286,3492862.583333333
2023-08-21 06:39:00+02:00,0.05,2.593,0.02,0.00585,4.409286,3492554.4166666665
2023-08-21 06:40:00+02:00,0.05,2.591,0.013,0.00885,4.409286,3485689.75
2023-08-21 06:41:00+02:00,0.05,2.59,0.013,0.00785,4.409286,3488475.583333333
2023-08-21 06:42:00+02:00,0.05,2.592,0.016,0.00785,4.409286,3502009.75
2023-08-21 06:43:00+02:00,0.05,2.594,0.015,0.00985,4.409286,3473641.6666666665
2023-08-21 06:44:00+02:00,0.1,2.595,0.018,0.00885,4.409286,3489845.0
2023-08-21 06:45:00+02:00,0.1,2.594,0.016,0.00885,4.409286,3477624.25
2023-08-21 06:46:00+02:00,0.1,2.591,0.015,0.00785,4.409286,3494959.6666666665
2023-08-21 06:47:00+02:00,0.1,2.591,0.016,0.00685,4.409286,3470106.4166666665
2023-08-21 06:48:00+02:00,0.1,2.59,0.015,0.00685,4.409286,3483109.083333333
2023-08-21 06:49:00+02:00,0.1,2.593,0.017,0.00785,4.409286,3477898.5
2023-08-21 06:50:00+02:00,0.05,2.591,0.015,0.00685,4.409286,3494689.9166666665
2023-08-21 06:51:00+02:00,0.05,2.598,0.028,0.00685,4.409286,3470258.9166666665
2023-08-21 06:52:00+02:00,0.05,2.597,0.028,0.00585,4.409286,3470749.083333333
2023-08-21 06:53:00+02:00,0.05,2.597,0.026,0.00585,4.409286,3488802.1666666665
2023-08-21 06:54:00+02:00,0.05,2.59,0.016,0.00585,4.409286,3485135.25
2023-08-21 06:55:00+02:00,0.05,2.593,0.02,0.00585,4.409286,3480377.0
2023-08-21 06:56:00+02:00,0.05,2.585,0.007,0.00585,4.409286,3471977.9166666665
