,timestamp,Packet loss %:ALL:SD:AVG:percentage,Delay (avg):ALL:SD:AVG:millisecond,Jitter (avg):ALL:SD:AVG:millisecond,Congestion:ALL:SD:AVG:millisecond,MOS:TWAMP:SD:AVG:number,Memory %
17,2023-08-20 00:17:00+02:00,0.0,2.631,0.051,0.0110266666666666,4.409286,50.14512002147817
18,2023-08-20 00:18:00+02:00,0.0,2.64,0.06,0.0110266666666666,4.409286,50.1443573023744
19,2023-08-20 00:19:00+02:00,0.0,2.643,0.062,0.0110266666666666,4.409286,50.12320455922972
20,2023-08-20 00:20:00+02:00,0.0,2.633,0.052,0.0100266666666666,4.409286,50.13525552106936
21,2023-08-20 00:21:00+02:00,0.0,2.631,0.052,0.0100266666666666,4.409286,50.12874698471714
22,2023-08-20 00:22:00+02:00,0.0,2.639,0.059,0.0100266666666666,4.409286,50.12925546411966
23,2023-08-20 00:23:00+02:00,0.0,2.639,0.062,0.0110266666666666,4.409286,50.24483283231162
24,2023-08-20 00:24:00+02:00,0.0,2.64,0.061,0.0130266666666666,4.409286,50.25220578364812
25,2023-08-20 00:25:00+02:00,0.0,2.645,0.059,0.0110266666666666,4.409286,50.25454478889969
26,2023-08-20 00:26:00+02:00,0.0,2.643,0.063,0.0110266666666666,4.409286,50.25490072448145
27,2023-08-20 00:27:00+02:00,0.0,2.638,0.057,0.0130266666666666,4.409286,50.249307451053774
28,2023-08-20 00:28:00+02:00,0.0,2.64,0.061,0.0130266666666666,4.409286,50.237917512437406
29,2023-08-20 00:29:00+02:00,0.0,2.635,0.058,0.0120266666666666,4.409286,50.230290321399664
30,2023-08-20 00:30:00+02:00,0.0,2.637,0.06,0.0120266666666666,4.409286,50.17512030622664
31,2023-08-20 00:31:00+02:00,0.0,2.634,0.058,0.0120266666666666,4.409286,50.17039144778324
32,2023-08-20 00:32:00+02:00,0.0,2.631,0.056,0.0090266666666666,4.409286,50.16805244253166
33,2023-08-20 00:33:00+02:00,0.0,2.629,0.054,0.0100266666666666,4.409286,50.170238903962485
34,2023-08-20 00:34:00+02:00,0.0,2.633,0.058,0.0110266666666666,4.409286,50.15330653985869
35,2023-08-20 00:35:00+02:00,0.0,2.635,0.063,0.0090266666666666,4.409286,50.14486578177692
36,2023-08-20 00:36:00+02:00,0.0,2.633,0.061,0.0090266666666666,4.409286,50.15300145221717
37,2023-08-20 00:37:00+02:00,0.0,2.632,0.058,0.0080266666666666,4.409286,50.14867937729578
38,2023-08-20 00:38:00+02:00,0.0,2.628,0.055,0.0080266666666666,4.409286,50.14186575330206
39,2023-08-20 00:39:00+02:00,0.0,2.63,0.056,0.0100266666666666,4.409286,50.15330653985869
40,2023-08-20 00:40:00+02:00,0.0,2.628,0.053,0.0110266666666666,4.409286,50.12656052328632
41,2023-08-20 00:41:00+02:00,0.0,2.632,0.056,0.0110266666666666,4.409286,50.14700139526747
42,2023-08-20 00:42:00+02:00,0.0,2.623,0.051,0.0090266666666666,4.409286,50.15193364547189
43,2023-08-20 00:43:00+02:00,0.0,2.629,0.056,0.0100266666666666,4.409286,50.1490861608178
44,2023-08-20 00:44:00+02:00,0.0,2.63,0.055,0.0100266666666666,4.409286,50.36900350240613
45,2023-08-20 00:45:00+02:00,0.0,2.623,0.049,0.0100266666666666,4.409286,50.353850816211136
46,2023-08-20 00:46:00+02:00,0.0,2.629,0.054,0.0120266666666666,4.409286,50.35415590385265
47,2023-08-20 00:47:00+02:00,0.0,2.633,0.06,0.0110266666666666,4.409286,50.35608812558221
48,2023-08-20 00:48:00+02:00,0.0,2.627,0.052,0.0110266666666666,4.409286,50.34144391878974
49,2023-08-20 00:49:00+02:00,0.0,2.636,0.054,0.0110266666666666,4.409286,50.36213903047215
50,2023-08-20 00:50:00+02:00,0.0,2.627,0.05,0.0110266666666666,4.409286,50.37841037135268
51,2023-08-20 00:51:00+02:00,0.0,2.635,0.053,0.0120266666666666,4.409286,50.34556260195012
52,2023-08-20 00:52:00+02:00,0.0,2.639,0.062,0.0110266666666666,4.409286,50.15920490092788
53,2023-08-20 00:53:00+02:00,0.0,2.63,0.058,0.0100266666666666,4.409286,50.16718802754738
54,2023-08-20 00:54:00+02:00,0.0,2.632,0.054,0.0110266666666666,4.409286,50.15798455036183
55,2023-08-20 00:55:00+02:00,0.0,2.631,0.054,0.0110266666666666,4.409286,50.163018496446746
56,2023-08-20 00:56:00+02:00,0.0,2.622,0.047,0.0110266666666666,4.409286,50.163018496446746
57,2023-08-20 00:57:00+02:00,0.0,2.623,0.046,0.0100266666666666,4.409286,50.15589978481152
58,2023-08-20 00:58:00+02:00,0.0,2.627,0.047,0.0120266666666666,4.409286,50.1537133233807
59,2023-08-20 00:59:00+02:00,0.0,2.621,0.045,0.0110266666666666,4.409286,50.16230662528323
60,2023-08-20 01:00:00+02:00,0.0,2.636,0.061,0.0129901639344261,4.409286,50.16795074665116
61,2023-08-20 01:01:00+02:00,0.0,2.622,0.051,0.0109901639344261,4.409286,50.16840837811342
62,2023-08-20 01:02:00+02:00,0.0,2.615,0.042,0.0099901639344261,4.409286,50.18274749726438
63,2023-08-20 01:03:00+02:00,0.0,2.614,0.041,0.0089901639344261,4.409286,50.16510326199707
64,2023-08-20 01:04:00+02:00,0.0,2.623,0.05,0.0099901639344261,4.409286,50.16993381632096
65,2023-08-20 01:05:00+02:00,0.0,2.632,0.052,0.0129901639344261,4.409286,50.15910320504737
66,2023-08-20 01:06:00+02:00,0.0,2.626,0.051,0.0119901639344261,4.409286,50.1585438777046
67,2023-08-20 01:07:00+02:00,0.0,2.634,0.056,0.0129901639344261,4.409286,50.14893361699704
68,2023-08-20 01:08:00+02:00,0.0,2.626,0.05,0.0119901639344261,4.409286,50.1584421818241
69,2023-08-20 01:09:00+02:00,0.0,2.617,0.042,0.0099901639344261,4.409286,50.1692727930977
70,2023-08-20 01:10:00+02:00,0.0,2.632,0.052,0.0109901639344261,4.409286,50.16093373089643
71,2023-08-20 01:11:00+02:00,0.0,2.625,0.049,0.0129901639344261,4.409286,50.16744226724864
72,2023-08-20 01:12:00+02:00,0.0,2.623,0.049,0.0119901639344261,4.409286,50.170137208081975
73,2023-08-20 01:13:00+02:00,0.0,2.631,0.055,0.0129901639344261,4.409286,50.17196773393104
74,2023-08-20 01:14:00+02:00,0.0,2.635,0.057,0.0129901639344261,4.409286,50.137645374261176
75,2023-08-20 01:15:00+02:00,0.0,2.63,0.055,0.0119901639344261,4.409286,50.16220492940272
76,2023-08-20 01:16:00+02:00,0.0,2.635,0.058,0.0129901639344261,4.409286,50.15742522301907
77,2023-08-20 01:17:00+02:00,0.0,2.631,0.053,0.0129901639344261,4.409286,50.14613698028321
78,2023-08-20 01:18:00+02:00,0.0,2.637,0.056,0.0149901639344261,4.409286,50.26481607283052
79,2023-08-20 01:19:00+02:00,0.0,2.628,0.05,0.0139901639344261,4.409286,50.261205869072654
80,2023-08-20 01:20:00+02:00,0.0,2.63,0.051,0.0129901639344261,4.409286,50.26985001891543
81,2023-08-20 01:21:00+02:00,0.0,2.636,0.057,0.0129901639344261,4.409286,50.266443206918574
82,2023-08-20 01:22:00+02:00,0.0,2.646,0.066,0.0129901639344261,4.409286,50.275697532044376
83,2023-08-20 01:23:00+02:00,0.0,2.632,0.053,0.0129901639344261,4.409286,50.26812118894688
84,2023-08-20 01:24:00+02:00,0.0,2.623,0.045,0.0129901639344261,4.409286,50.27173139270474
85,2023-08-20 01:25:00+02:00,0.0,2.616,0.038,0.0129901639344261,4.409286,50.268019493066376
86,2023-08-20 01:26:00+02:00,0.0,2.62,0.04,0.0129901639344261,4.409286,50.16708633166688
87,2023-08-20 01:27:00+02:00,0.0,2.623,0.045,0.0129901639344261,4.409286,50.16291680056624
88,2023-08-20 01:28:00+02:00,0.0,2.631,0.055,0.0139901639344261,4.409286,50.16942533691845
89,2023-08-20 01:29:00+02:00,0.0,2.625,0.045,0.0129901639344261,4.409286,50.37927478633696
90,2023-08-20 01:30:00+02:00,0.0,2.626,0.052,0.0119901639344261,4.409286,50.18523904633672
91,2023-08-20 01:31:00+02:00,0.0,2.627,0.051,0.0129901639344261,4.409286,50.17852711822349
92,2023-08-20 01:32:00+02:00,0.0,2.639,0.061,0.0139901639344261,4.409286,50.17969662084928
93,2023-08-20 01:33:00+02:00,0.0,2.64,0.059,0.0149901639344261,4.409286,50.16967957661971
94,2023-08-20 01:34:00+02:00,0.0,2.648,0.065,0.0139901639344261,4.409286,50.168204986352414
95,2023-08-20 01:35:00+02:00,0.0,2.637,0.059,0.0129901639344261,4.409286,50.17196773393104
96,2023-08-20 01:36:00+02:00,0.0,2.631,0.055,0.0139901639344261,4.409286,50.14064540273603
97,2023-08-20 01:37:00+02:00,0.0,2.626,0.049,0.0119901639344261,4.409286,50.150560751085095
98,2023-08-20 01:38:00+02:00,0.0,2.624,0.054,0.0109901639344261,4.409286,50.15432349866372
99,2023-08-20 01:39:00+02:00,0.0,2.623,0.047,0.0119901639344261,4.409286,50.16225577734297
100,2023-08-20 01:40:00+02:00,0.0,2.62,0.043,0.0119901639344261,4.409286,50.14573019676119
101,2023-08-20 01:41:00+02:00,0.0,2.63,0.048,0.0129901639344261,4.409286,50.16586598110083
102,2023-08-20 01:42:00+02:00,0.0,2.623,0.04,0.0129901639344261,4.409286,50.1583404859436
103,2023-08-20 01:43:00+02:00,0.0,2.625,0.047,0.0139901639344261,4.409286,50.15940829268888
104,2023-08-20 01:44:00+02:00,0.0,2.621,0.045,0.0129901639344261,4.409286,50.366257713632535
105,2023-08-20 01:45:00+02:00,0.0,2.618,0.043,0.0109901639344261,4.409286,50.37795273989041
106,2023-08-20 01:46:00+02:00,0.0,2.63,0.054,0.0119901639344261,4.409286,50.36951198180864
107,2023-08-20 01:47:00+02:00,0.0,2.632,0.054,0.0129901639344261,4.409286,50.370986572075935
108,2023-08-20 01:48:00+02:00,0.0,2.636,0.06,0.0119901639344261,4.409286,50.137238590739166
109,2023-08-20 01:49:00+02:00,0.0,2.629,0.053,0.0129901639344261,4.409286,50.16342527996876
110,2023-08-20 01:50:00+02:00,0.0,2.636,0.056,0.0129901639344261,4.409286,50.15884896534612
111,2023-08-20 01:51:00+02:00,0.0,2.629,0.049,0.0109901639344261,4.409286,50.17125586276752
112,2023-08-20 01:52:00+02:00,0.0,2.64,0.058,0.0109901639344261,4.409286,50.15920490092788
113,2023-08-20 01:53:00+02:00,0.0,2.651,0.06,0.0139901639344261,4.409286,50.17039144778324
114,2023-08-20 01:54:00+02:00,0.0,2.643,0.062,0.0129901639344261,4.409286,50.16332358408826
115,2023-08-20 01:55:00+02:00,0.0,2.633,0.062,0.0119901639344261,4.409286,50.167289723427885
116,2023-08-20 01:56:00+02:00,0.0,2.624,0.047,0.0129901639344261,4.409286,50.168255834292665
117,2023-08-20 01:57:00+02:00,0.0,2.634,0.056,0.0139901639344261,4.409286,50.165408349638575
118,2023-08-20 01:58:00+02:00,0.0,2.632,0.055,0.0119901639344261,4.409286,50.166323612563104
119,2023-08-20 01:59:00+02:00,0.0,2.628,0.051,0.0109901639344261,4.409286,50.16439139083354
120,2023-08-20 02:00:00+02:00,0.0,2.639,0.062,0.0153066666666668,4.409286,50.18178138639961
121,2023-08-20 02:01:00+02:00,0.0,2.631,0.055,0.0143066666666668,4.409286,50.169069401336685
122,2023-08-20 02:02:00+02:00,0.0,2.63,0.057,0.0143066666666668,4.409286,50.17445928300336
123,2023-08-20 02:03:00+02:00,0.0,2.637,0.055,0.0163066666666668,4.409286,50.17186603805053
124,2023-08-20 02:04:00+02:00,0.0,2.636,0.061,0.0143066666666668,4.409286,50.17313723655682
125,2023-08-20 02:05:00+02:00,0.0,2.63,0.056,0.0123066666666668,4.409286,50.17191688599078
126,2023-08-20 02:06:00+02:00,0.0,2.642,0.063,0.0143066666666668,4.409286,50.17273045303481
127,2023-08-20 02:07:00+02:00,0.0,2.632,0.055,0.0133066666666668,4.409286,50.16352697584926
128,2023-08-20 02:08:00+02:00,0.0,2.632,0.055,0.0133066666666668,4.409286,50.17761185529896
129,2023-08-20 02:09:00+02:00,0.0,2.637,0.055,0.0143066666666668,4.409286,50.191493342987656
130,2023-08-20 02:10:00+02:00,0.0,2.645,0.064,0.0153066666666668,4.409286,50.15112007842786
131,2023-08-20 02:11:00+02:00,0.0,2.635,0.063,0.0143066666666668,4.409286,50.16357782378952
132,2023-08-20 02:12:00+02:00,0.0,2.636,0.061,0.0143066666666668,4.409286,50.17054399160399
133,2023-08-20 02:13:00+02:00,0.0,2.64,0.061,0.0143066666666668,4.409286,50.27585007586512
134,2023-08-20 02:14:00+02:00,0.0,2.643,0.062,0.0133066666666668,4.409286,50.26776525336511
135,2023-08-20 02:15:00+02:00,0.0,2.628,0.049,0.0143066666666668,4.409286,50.26252791551919
136,2023-08-20 02:16:00+02:00,0.0,2.637,0.061,0.0133066666666668,4.409286,50.26847712452864
137,2023-08-20 02:17:00+02:00,0.0,2.645,0.067,0.0143066666666668,4.409286,50.2686296683494
138,2023-08-20 02:18:00+02:00,0.0,2.648,0.062,0.0143066666666668,4.409286,50.27157884888399
139,2023-08-20 02:19:00+02:00,0.0,2.648,0.064,0.0153066666666668,4.409286,50.27961282344376
140,2023-08-20 02:20:00+02:00,0.0,2.633,0.055,0.0153066666666668,4.409286,50.280833174009786
141,2023-08-20 02:21:00+02:00,0.0,2.64,0.059,0.0153066666666668,4.409286,50.25866347206007
142,2023-08-20 02:22:00+02:00,0.0,2.641,0.062,0.0153066666666668,4.409286,50.15040820726434
143,2023-08-20 02:23:00+02:00,0.0,2.639,0.057,0.0143066666666668,4.409286,50.16688293990587
144,2023-08-20 02:24:00+02:00,0.0,2.636,0.058,0.0123066666666668,4.409286,50.17603556915117
145,2023-08-20 02:25:00+02:00,0.0,2.633,0.061,0.0103066666666668,4.409286,50.17664574443419
146,2023-08-20 02:26:00+02:00,0.0,2.637,0.059,0.0123066666666668,4.409286,50.17735761559771
147,2023-08-20 02:27:00+02:00,0.0,2.631,0.055,0.0123066666666668,4.409286,50.17298469273607
148,2023-08-20 02:28:00+02:00,0.0,2.631,0.054,0.0143066666666668,4.409286,50.15940829268888
149,2023-08-20 02:29:00+02:00,0.0,2.62,0.041,0.0143066666666668,4.409286,50.149442096399554
150,2023-08-20 02:30:00+02:00,0.0,2.645,0.069,0.0163066666666668,4.409286,50.16566258933983
151,2023-08-20 02:31:00+02:00,0.0,2.642,0.057,0.0153066666666668,4.409286,50.17323893243733
152,2023-08-20 02:32:00+02:00,0.0,2.633,0.058,0.0143066666666668,4.409286,50.17512030622664
153,2023-08-20 02:33:00+02:00,0.0,2.631,0.055,0.0143066666666668,4.409286,50.1539167151417
154,2023-08-20 02:34:00+02:00,0.0,2.641,0.062,0.0153066666666668,4.409286,50.15259466869516
155,2023-08-20 02:35:00+02:00,0.0,2.631,0.05,0.0133066666666668,4.409286,50.16866261781468
156,2023-08-20 02:36:00+02:00,0.0,2.652,0.076,0.0163066666666668,4.409286,50.16525580581782
157,2023-08-20 02:37:00+02:00,0.0,2.63,0.052,0.0143066666666668,4.409286,50.17278130097505
158,2023-08-20 02:38:00+02:00,0.0,2.625,0.049,0.0123066666666668,4.409286,50.166933787846126
159,2023-08-20 02:39:00+02:00,0.0,2.637,0.06,0.0133066666666668,4.409286,50.163882911431024
160,2023-08-20 02:40:00+02:00,0.0,2.631,0.053,0.0123066666666668,4.409286,50.16413715113228
161,2023-08-20 02:41:00+02:00,0.0,2.636,0.058,0.0123066666666668,4.409286,50.162967648506495
162,2023-08-20 02:42:00+02:00,0.0,2.63,0.053,0.0143066666666668,4.409286,50.17161179834927
163,2023-08-20 02:43:00+02:00,0.0,2.634,0.058,0.0143066666666668,4.409286,50.17837457440274
164,2023-08-20 02:44:00+02:00,0.0,2.639,0.059,0.0143066666666668,4.409286,50.26303639492171
165,2023-08-20 02:45:00+02:00,0.0,2.639,0.06,0.0133066666666668,4.409286,50.171560950409024
166,2023-08-20 02:46:00+02:00,0.0,2.636,0.058,0.0133066666666668,4.409286,50.17878135792475
167,2023-08-20 02:47:00+02:00,0.0,2.642,0.063,0.0133066666666668,4.409286,50.1615947541197
168,2023-08-20 02:48:00+02:00,0.0,2.64,0.064,0.0113066666666668,4.409286,50.16291680056624
169,2023-08-20 02:49:00+02:00,0.0,2.635,0.055,0.0133066666666668,4.409286,50.16220492940272
170,2023-08-20 02:50:00+02:00,0.0,2.63,0.055,0.0133066666666668,4.409286,50.16805244253166
171,2023-08-20 02:51:00+02:00,0.0,2.649,0.067,0.0153066666666668,4.409286,50.16281510468574
172,2023-08-20 02:52:00+02:00,0.0,2.639,0.058,0.0153066666666668,4.409286,50.15762861478007
173,2023-08-20 02:53:00+02:00,0.0,2.65,0.056,0.0163066666666668,4.409286,50.16103542677693
174,2023-08-20 02:54:00+02:00,0.0,2.642,0.06,0.0143066666666668,4.409286,50.1723236695128
175,2023-08-20 02:55:00+02:00,0.0,2.643,0.065,0.0123066666666668,4.409286,50.1337300828618
176,2023-08-20 02:56:00+02:00,0.0,2.643,0.065,0.0113066666666668,4.409286,50.16352697584926
177,2023-08-20 02:57:00+02:00,0.0,2.647,0.063,0.0133066666666668,4.409286,50.15930659680837
178,2023-08-20 02:58:00+02:00,0.0,2.651,0.067,0.0143066666666668,4.409286,50.16505241405681
179,2023-08-20 02:59:00+02:00,0.0,2.625,0.046,0.0133066666666668,4.409286,50.16332358408826
180,2023-08-20 03:00:00+02:00,0.0,2.638,0.055,0.0144333333333333,4.409286,50.16866261781468
181,2023-08-20 03:01:00+02:00,0.0,2.651,0.06,0.0144333333333333,4.409286,50.17654404855369
182,2023-08-20 03:02:00+02:00,0.0,2.645,0.067,0.0144333333333333,4.409286,50.16861176987442
183,2023-08-20 03:03:00+02:00,0.0,2.642,0.06,0.0144333333333333,4.409286,50.18295088902539
184,2023-08-20 03:04:00+02:00,0.0,2.641,0.059,0.0144333333333333,4.409286,50.18905264185558
185,2023-08-20 03:05:00+02:00,0.0,2.633,0.059,0.0144333333333333,4.409286,50.19012044860087
186,2023-08-20 03:06:00+02:00,0.0,2.657,0.069,0.0154333333333333,4.409286,50.16347612790901
187,2023-08-20 03:07:00+02:00,0.0,2.639,0.064,0.0134333333333333,4.409286,50.17196773393104
188,2023-08-20 03:08:00+02:00,0.0,2.636,0.058,0.0134333333333333,4.409286,50.27391785413556
189,2023-08-20 03:09:00+02:00,0.0,2.639,0.058,0.0144333333333333,4.409286,50.27432463765757
190,2023-08-20 03:10:00+02:00,0.0,2.636,0.056,0.0134333333333333,4.409286,50.26766355748461
191,2023-08-20 03:11:00+02:00,0.0,2.636,0.059,0.0124333333333333,4.409286,50.27218902416701
192,2023-08-20 03:12:00+02:00,0.0,2.643,0.057,0.0124333333333333,4.409286,50.276561947028654
193,2023-08-20 03:13:00+02:00,0.0,2.626,0.055,0.0114333333333333,4.409286,50.264663529009766
194,2023-08-20 03:14:00+02:00,0.0,2.633,0.061,0.0114333333333333,4.409286,50.27218902416701
195,2023-08-20 03:15:00+02:00,0.0,2.633,0.055,0.0124333333333333,4.409286,50.27890095228023
196,2023-08-20 03:16:00+02:00,0.0,2.641,0.065,0.0124333333333333,4.409286,50.28642644743747
197,2023-08-20 03:17:00+02:00,0.0,2.646,0.067,0.0134333333333333,4.409286,50.28118910959155
198,2023-08-20 03:18:00+02:00,0.0,2.639,0.063,0.0134333333333333,4.409286,50.17908644556627
199,2023-08-20 03:19:00+02:00,0.0,2.628,0.052,0.0134333333333333,4.409286,50.1726287571543
200,2023-08-20 03:20:00+02:00,0.0,2.632,0.056,0.0134333333333333,4.409286,50.17420504330211
201,2023-08-20 03:21:00+02:00,0.0,2.642,0.067,0.0144333333333333,4.409286,50.17598472121091
202,2023-08-20 03:22:00+02:00,0.0,2.642,0.066,0.0134333333333333,4.409286,50.1772559197172
203,2023-08-20 03:23:00+02:00,0.0,2.627,0.054,0.0124333333333333,4.409286,50.17583217739016
204,2023-08-20 03:24:00+02:00,0.0,2.629,0.054,0.0124333333333333,4.409286,50.17222197363229
205,2023-08-20 03:25:00+02:00,0.0,2.643,0.061,0.0134333333333333,4.409286,50.181171211116585
206,2023-08-20 03:26:00+02:00,0.0,2.634,0.061,0.0134333333333333,4.409286,50.16271340880524
207,2023-08-20 03:27:00+02:00,0.0,2.643,0.067,0.0144333333333333,4.409286,50.170137208081975
208,2023-08-20 03:28:00+02:00,0.0,2.659,0.072,0.0164333333333333,4.409286,50.17313723655682
209,2023-08-20 03:29:00+02:00,0.0,2.632,0.053,0.0144333333333333,4.409286,50.14842513759452
210,2023-08-20 03:30:00+02:00,0.0,2.63,0.057,0.0134333333333333,4.409286,50.17801863882097
211,2023-08-20 03:31:00+02:00,0.0,2.626,0.053,0.0134333333333333,4.409286,50.18869670627383
212,2023-08-20 03:32:00+02:00,0.0,2.63,0.057,0.0134333333333333,4.409286,50.19622220143106
213,2023-08-20 03:33:00+02:00,0.0,2.624,0.049,0.0134333333333333,4.409286,50.18701872424551
214,2023-08-20 03:34:00+02:00,0.0,2.621,0.05,0.0134333333333333,4.409286,50.19062892800339
215,2023-08-20 03:35:00+02:00,0.0,2.617,0.044,0.0134333333333333,4.409286,50.18803568305054
216,2023-08-20 03:36:00+02:00,0.0,2.619,0.044,0.0124333333333333,4.409286,50.18457802311344
217,2023-08-20 03:37:00+02:00,0.0,2.62,0.046,0.0114333333333333,4.409286,50.19169673474867
218,2023-08-20 03:38:00+02:00,0.0,2.615,0.043,0.0104333333333333,4.409286,50.187832291289546
219,2023-08-20 03:39:00+02:00,0.0,2.622,0.051,0.0104333333333333,4.409286,50.19688322465433
220,2023-08-20 03:40:00+02:00,0.0,2.631,0.056,0.0114333333333333,4.409286,50.18127290699709
221,2023-08-20 03:41:00+02:00,0.0,2.626,0.048,0.0114333333333333,4.409286,50.18193393022036
222,2023-08-20 03:42:00+02:00,0.0,2.622,0.044,0.0124333333333333,4.409286,50.17684913619519
223,2023-08-20 03:43:00+02:00,0.0,2.626,0.049,0.0134333333333333,4.409286,50.16861176987442
224,2023-08-20 03:44:00+02:00,0.0,2.626,0.052,0.0124333333333333,4.409286,50.38644434591244
225,2023-08-20 03:45:00+02:00,0.0,2.625,0.052,0.0114333333333333,4.409286,50.387257912956464
226,2023-08-20 03:46:00+02:00,0.0,2.628,0.055,0.0114333333333333,4.409286,50.38685112943445
227,2023-08-20 03:47:00+02:00,0.0,2.629,0.055,0.0114333333333333,4.409286,50.3913257481766
228,2023-08-20 03:48:00+02:00,0.0,2.634,0.061,0.0124333333333333,4.409286,50.39208846728037
229,2023-08-20 03:49:00+02:00,0.0,2.628,0.057,0.0104333333333333,4.409286,50.40093600888416
230,2023-08-20 03:50:00+02:00,0.0,2.631,0.061,0.0114333333333333,4.409286,50.39417323283069
231,2023-08-20 03:51:00+02:00,0.0,2.622,0.053,0.0094333333333333,4.409286,50.358122043192274
232,2023-08-20 03:52:00+02:00,0.0,2.63,0.054,0.0104333333333333,4.409286,50.18066273171407
233,2023-08-20 03:53:00+02:00,0.0,2.645,0.065,0.0124333333333333,4.409286,50.18106951523608
234,2023-08-20 03:54:00+02:00,0.0,2.641,0.069,0.0124333333333333,4.409286,50.176696592374434
235,2023-08-20 03:55:00+02:00,0.0,2.636,0.062,0.0124333333333333,4.409286,50.169221945157446
236,2023-08-20 03:56:00+02:00,0.0,2.622,0.05,0.0114333333333333,4.409286,50.17201858187128
237,2023-08-20 03:57:00+02:00,0.0,2.618,0.044,0.0124333333333333,4.409286,50.18467971899394
238,2023-08-20 03:58:00+02:00,0.0,2.63,0.056,0.0134333333333333,4.409286,50.184425479292685
239,2023-08-20 03:59:00+02:00,0.0,2.627,0.052,0.0134333333333333,4.409286,50.17959492496878
240,2023-08-20 04:00:00+02:00,0.0,2.621,0.049,0.0134651162790696,4.409286,50.19912053402541
241,2023-08-20 04:01:00+02:00,0.0,2.629,0.057,0.0124651162790696,4.409286,50.18701872424551
242,2023-08-20 04:02:00+02:00,0.0,2.627,0.055,0.0114651162790696,4.409286,50.18122205905683
243,2023-08-20 04:03:00+02:00,0.0,2.625,0.055,0.0094651162790696,4.409286,50.13703519897816
244,2023-08-20 04:04:00+02:00,0.0,2.621,0.052,0.0094651162790696,4.409286,50.177815247059975
245,2023-08-20 04:05:00+02:00,0.0,2.634,0.06,0.0104651162790696,4.409286,50.17079823130525
246,2023-08-20 04:06:00+02:00,0.0,2.652,0.069,0.0134651162790696,4.409286,50.166323612563104
247,2023-08-20 04:07:00+02:00,0.0,2.632,0.059,0.0124651162790696,4.409286,50.17613726503167
248,2023-08-20 04:08:00+02:00,0.0,2.63,0.058,0.0124651162790696,4.409286,50.16510326199707
249,2023-08-20 04:09:00+02:00,0.0,2.621,0.051,0.0124651162790696,4.409286,50.162560864984485
250,2023-08-20 04:10:00+02:00,0.0,2.622,0.051,0.0124651162790696,4.409286,50.1692727930977
251,2023-08-20 04:11:00+02:00,0.0,2.615,0.041,0.0124651162790696,4.409286,50.15783200654108
252,2023-08-20 04:12:00+02:00,0.0,2.625,0.056,0.0124651162790696,4.409286,50.16667954814486
253,2023-08-20 04:13:00+02:00,0.0,2.63,0.059,0.0124651162790696,4.409286,50.16551004551908
254,2023-08-20 04:14:00+02:00,0.0,2.618,0.043,0.0134651162790696,4.409286,50.16484902229581
255,2023-08-20 04:15:00+02:00,0.0,2.614,0.044,0.0114651162790696,4.409286,50.16896770545619
256,2023-08-20 04:16:00+02:00,0.0,2.61,0.035,0.0114651162790696,4.409286,50.18132375493734
257,2023-08-20 04:17:00+02:00,0.0,2.621,0.045,0.0134651162790696,4.409286,50.18000170849079
258,2023-08-20 04:18:00+02:00,0.0,2.62,0.047,0.0124651162790696,4.409286,50.18249325756312
